solver,dataset,seed,timestamp,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_60s,gap_300s,gap_600s,gap_1800s,gap_3600s,n_rounds
dual-fast,T1,1,20260419115636,T1_250_3000_7.wclq,0,0,211,220,502,435,0.977273,OK,0.995413,0.977273,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_3000_8.wclq,0,0,198,219,510,450,1.054795,OK,1.054795,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_3000_9.wclq,0,0,207,239,552,473,0.979079,OK,0.979079,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_0.wclq,0,0,110,118,325,290,1.457627,OK,1.478632,1.457627,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_1.wclq,0,0,106,115,310,291,1.530435,OK,1.530435,1.530435,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_2.wclq,0,0,105,124,314,287,1.314516,OK,1.352459,1.314516,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_5000_3.wclq,0,0,117,124,346,298,1.403226,OK,1.403226,1.403226,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_5000_4.wclq,0,0,109,118,309,287,1.432203,OK,1.495652,1.432203,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_5.wclq,0,0,102,116,316,281,1.422414,OK,1.422414,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_6.wclq,0,0,104,117,309,293,1.504274,OK,1.504274,1.504274,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_5000_7.wclq,0,0,103,113,327,288,1.548673,OK,1.548673,1.548673,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_8.wclq,0,0,106,116,332,289,1.491379,OK,1.513043,1.491379,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_5000_9.wclq,0,0,107,120,331,291,1.425,OK,1.425,1.425,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_250_500_0.wclq,0,0,1672,1706,1953,1827,0.070926,OK,0.072813,0.071554,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_1.wclq,0,0,1527,1580,1917,1778,0.125316,OK,0.128889,0.126029,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_2.wclq,0,0,1641,1688,1891,1808,0.07109,OK,0.072361,0.072361,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_3.wclq,0,0,1613,1632,1950,1789,0.096201,OK,0.100923,0.096201,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_4.wclq,0,0,1751,1756,2042,1930,0.099089,OK,0.099089,0.099089,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_500_5.wclq,0,0,1565,1606,1899,1703,0.060399,OK,0.065707,0.060399,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_6.wclq,0,0,1581,1615,1866,1731,0.071827,OK,0.075823,0.071827,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_7.wclq,0,0,1645,1699,1954,1817,0.069453,OK,0.070082,0.070082,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_500_8.wclq,0,0,1626,1668,2009,1818,0.089928,OK,0.092548,0.089928,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_500_9.wclq,0,0,1681,1705,2020,1858,0.089736,OK,0.090376,0.089736,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_750_0.wclq,0,0,1106,1175,1508,1384,0.177872,OK,0.181896,0.177872,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_750_1.wclq,0,0,1102,1130,1487,1331,0.177876,OK,0.18206,0.177876,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_750_2.wclq,0,0,1165,1198,1547,1373,0.146077,OK,0.149916,0.147993,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_750_3.wclq,0,0,1125,1198,1568,1405,0.172788,OK,0.175732,0.174749,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_750_4.wclq,0,0,1068,1111,1458,1324,0.191719,OK,0.196025,0.191719,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_250_750_5.wclq,0,0,1076,1140,1481,1346,0.180702,OK,0.180702,0.180702,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_750_6.wclq,0,0,1088,1144,1433,1297,0.133741,OK,0.134733,0.133741,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_750_7.wclq,0,0,1174,1197,1528,1373,0.147034,OK,0.147034,0.147034,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_750_8.wclq,0,0,1143,1175,1478,1369,0.165106,OK,0.165106,0.165106,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_250_750_9.wclq,0,0,1182,1210,1592,1417,0.171074,OK,0.171074,0.171074,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_0.wclq,0,0,1164,1233,1647,1482,0.201946,OK,0.209796,0.201946,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_1.wclq,0,0,1122,1189,1649,1462,0.229605,OK,0.231676,0.229605,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_2.wclq,0,0,1204,1229,1680,1504,0.223759,OK,0.231777,0.223759,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_3.wclq,0,0,1183,1228,1744,1516,0.234528,OK,0.238562,0.234528,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_4.wclq,0,0,1144,1225,1699,1490,0.216327,OK,0.216327,0.216327,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_5.wclq,0,0,1104,1163,1670,1446,0.243336,OK,0.249784,0.243336,0.243336,-1,-1,-1,110
dual-fast,T1,1,20260419115636,T1_300_1000_6.wclq,0,0,1183,1223,1723,1502,0.228128,OK,0.228128,0.228128,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_7.wclq,0,0,1172,1264,1716,1515,0.198576,OK,0.198576,0.198576,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_8.wclq,0,0,1156,1210,1705,1491,0.232231,OK,0.232231,0.232231,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_1000_9.wclq,0,0,1218,1264,1679,1531,0.211234,OK,0.217979,0.213154,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_0.wclq,0,0,501,557,962,838,0.504488,OK,0.546125,0.523636,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_1.wclq,0,0,515,541,975,838,0.548983,OK,0.551852,0.548983,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_2.wclq,0,0,520,587,1018,900,0.53322,OK,0.535836,0.535836,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_3.wclq,0,0,505,557,1017,851,0.527828,OK,0.544465,0.533333,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_4.wclq,0,0,485,562,1045,888,0.580071,OK,0.614545,0.580071,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_5.wclq,0,0,493,565,1039,864,0.529204,OK,0.548387,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_300_2000_6.wclq,0,0,486,530,991,853,0.609434,OK,0.609434,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115636,T1_300_2000_7.wclq,0,0,502,544,989,852,0.566176,OK,0.583643,0.580705,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_8.wclq,0,0,505,554,999,850,0.534296,OK,0.54827,0.54827,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115636,T1_300_2000_9.wclq,0,0,540,585,1041,890,0.521368,OK,0.526587,0.521368,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_3000_5.wclq,0,0,189,225,494,432,0.92,OK,0.92,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_3000_6.wclq,0,0,192,228,524,456,1.0,OK,1.072727,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_3000_7.wclq,0,0,211,220,502,435,0.977273,OK,0.977273,0.977273,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_3000_8.wclq,0,0,198,229,510,450,0.965066,OK,0.965066,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_3000_9.wclq,0,0,207,242,552,473,0.954545,OK,0.962656,0.962656,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_5000_0.wclq,0,0,110,122,325,290,1.377049,OK,1.457627,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_5000_1.wclq,0,0,106,115,310,291,1.530435,OK,1.530435,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_5000_2.wclq,0,0,105,123,314,287,1.333333,OK,1.333333,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_5000_3.wclq,0,0,117,122,346,298,1.442623,OK,1.442623,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_5000_4.wclq,0,0,109,117,309,287,1.452991,OK,1.474138,1.452991,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_5000_5.wclq,0,0,102,113,316,281,1.486726,OK,1.486726,1.486726,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_5000_6.wclq,0,0,104,123,309,293,1.382114,OK,1.504274,1.382114,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_5000_7.wclq,0,0,103,116,327,288,1.482759,OK,1.482759,1.482759,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_5000_8.wclq,0,0,106,117,332,289,1.470085,OK,1.470085,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_5000_9.wclq,0,0,107,123,331,291,1.365854,OK,1.385246,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115636,T1_250_500_0.wclq,0,0,1672,1704,1953,1827,0.072183,OK,0.073443,0.072183,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_500_1.wclq,0,0,1527,1580,1917,1778,0.125316,OK,0.131043,0.126743,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_500_2.wclq,0,0,1641,1690,1891,1808,0.069822,OK,0.069822,0.069822,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_500_3.wclq,0,0,1613,1635,1950,1789,0.09419,OK,0.094859,0.09419,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_500_4.wclq,0,0,1751,1779,2042,1930,0.084879,OK,0.084879,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_500_5.wclq,0,0,1565,1606,1899,1703,0.060399,OK,0.065707,0.060399,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_500_6.wclq,0,0,1581,1617,1866,1731,0.070501,OK,0.073156,0.073156,0.070501,-1,-1,-1,138
dual-fast,T1,2,20260419115636,T1_250_500_7.wclq,0,0,1645,1703,1954,1817,0.066941,OK,0.070713,0.070713,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_500_8.wclq,0,0,1626,1670,2009,1818,0.088623,OK,0.091892,0.089275,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_500_9.wclq,0,0,1681,1703,2020,1858,0.091016,OK,0.095519,0.091016,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_750_0.wclq,0,0,1106,1173,1508,1387,0.182438,OK,0.182438,0.182438,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_750_1.wclq,0,0,1102,1132,1487,1331,0.175795,OK,0.176835,0.176835,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_750_2.wclq,0,0,1165,1207,1547,1373,0.137531,OK,0.142263,0.137531,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_750_3.wclq,0,0,1125,1203,1568,1405,0.167914,OK,0.176717,0.167914,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_750_4.wclq,0,0,1068,1112,1458,1324,0.190647,OK,0.192793,0.192793,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_750_5.wclq,0,0,1076,1144,1481,1346,0.176573,OK,0.176573,0.176573,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_750_6.wclq,0,0,1088,1137,1433,1297,0.140721,OK,0.141725,0.140721,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_250_750_7.wclq,0,0,1174,1194,1528,1373,0.149916,OK,0.152813,0.149916,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_750_8.wclq,0,0,1143,1169,1478,1369,0.171086,OK,0.173093,0.171086,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_250_750_9.wclq,0,0,1182,1211,1592,1417,0.170107,OK,0.170107,0.170107,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_0.wclq,0,0,1164,1232,1647,1482,0.202922,OK,0.20684,0.202922,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_300_1000_1.wclq,0,0,1122,1190,1649,1462,0.228571,OK,0.249573,0.235841,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_2.wclq,0,0,1204,1240,1680,1504,0.212903,OK,0.219789,0.212903,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_3.wclq,0,0,1183,1224,1744,1516,0.238562,OK,0.240589,0.238562,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_4.wclq,0,0,1144,1219,1699,1490,0.222313,OK,0.225329,0.222313,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115636,T1_300_1000_5.wclq,0,0,1104,1163,1670,1446,0.243336,OK,0.250865,0.250865,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_6.wclq,0,0,1183,1223,1723,1502,0.228128,OK,0.230139,0.229133,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_7.wclq,0,0,1172,1277,1716,1515,0.186374,OK,0.187157,0.186374,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_8.wclq,0,0,1156,1208,1705,1491,0.234272,OK,0.234272,0.234272,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_1000_9.wclq,0,0,1218,1273,1679,1531,0.202671,OK,0.202671,0.202671,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_0.wclq,0,0,501,561,962,838,0.493761,OK,0.546125,0.499106,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_1.wclq,0,0,515,536,975,838,0.563433,OK,0.590133,0.575188,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_2.wclq,0,0,520,604,1018,900,0.490066,OK,0.510067,0.510067,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_3.wclq,0,0,505,563,1017,851,0.511545,OK,0.511545,0.511545,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_4.wclq,0,0,485,552,1045,888,0.608696,OK,0.608696,0.608696,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_5.wclq,0,0,493,561,1039,864,0.540107,OK,0.540107,0.540107,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_6.wclq,0,0,486,545,991,853,0.565138,OK,0.588454,0.565138,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_7.wclq,0,0,502,549,989,852,0.551913,OK,0.554745,0.554745,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_8.wclq,0,0,505,550,999,850,0.545455,OK,0.559633,0.559633,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115636,T1_300_2000_9.wclq,0,0,540,585,1041,890,0.521368,OK,0.523973,0.521368,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_3000_0.wclq,0,0,290,329,720,606,0.841945,OK,0.841945,0.841945,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_3000_1.wclq,0,0,293,332,725,609,0.834337,OK,0.856707,0.839879,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_3000_2.wclq,0,0,302,349,721,642,0.839542,OK,0.844828,0.844828,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_3000_3.wclq,0,0,291,358,720,628,0.75419,OK,0.764045,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_3000_4.wclq,0,0,304,339,706,622,0.834808,OK,0.834808,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_3000_5.wclq,0,0,295,336,708,628,0.869048,OK,0.88024,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_3000_6.wclq,0,0,302,327,733,625,0.911315,OK,0.923077,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_3000_7.wclq,0,0,288,319,724,606,0.899687,OK,0.899687,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_3000_8.wclq,0,0,309,342,734,612,0.789474,OK,0.789474,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_3000_9.wclq,0,0,311,359,782,661,0.841226,OK,0.841226,0.841226,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_300_0.wclq,0,0,3196,3217,3307,3228,0.003419,OK,0.007176,0.003419,0.003419,0.003419,-1,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_1.wclq,0,0,3015,3054,3190,3090,0.011788,OK,0.020476,0.017451,0.015112,0.015112,0.013447,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_2.wclq,0,0,3173,3192,3245,3193,0.000313,OK,0.004404,0.003772,0.003142,0.00094,0.000313,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_3.wclq,0,0,3081,3138,3242,3172,0.010835,OK,0.016993,0.013095,0.012125,0.011157,0.011157,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_4.wclq,0,0,3144,3217,3361,3235,0.005595,OK,0.022763,0.013154,0.011254,0.010937,-1,-1,166
dual-fast,T1,1,20260419120537,T1_300_300_5.wclq,0,0,3088,3110,3171,3119,0.002894,OK,0.005805,0.005156,0.003216,0.002894,-1,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_6.wclq,0,0,3055,3100,3246,3145,0.014516,OK,0.017141,0.015171,0.015171,0.014516,-1,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_7.wclq,0,0,3025,3090,3177,3099,0.002913,OK,0.004213,0.002913,0.002913,0.002913,0.002913,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_8.wclq,0,0,3117,3141,3240,3167,0.008278,OK,0.012144,0.009242,0.008599,0.008599,0.008278,-1,194
dual-fast,T1,1,20260419120537,T1_300_300_9.wclq,0,0,3155,3233,3475,3307,0.022889,OK,0.035033,0.031182,0.028296,0.026063,-1,-1,166
dual-fast,T1,1,20260419120537,T1_300_5000_0.wclq,0,0,151,174,466,404,1.321839,OK,1.376471,1.321839,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_1.wclq,0,0,154,170,451,387,1.276471,OK,1.303571,1.303571,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_5000_2.wclq,0,0,164,184,467,416,1.26087,OK,1.26087,1.26087,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_3.wclq,0,0,160,185,478,418,1.259459,OK,1.322222,1.259459,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_4.wclq,0,0,153,189,446,411,1.174603,OK,1.174603,1.174603,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_5.wclq,0,0,160,179,469,406,1.268156,OK,1.268156,1.268156,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_6.wclq,0,0,151,169,464,393,1.325444,OK,1.325444,1.325444,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_7.wclq,0,0,157,179,455,397,1.217877,OK,1.217877,1.217877,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_8.wclq,0,0,158,187,468,413,1.208556,OK,1.244565,1.208556,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_5000_9.wclq,0,0,169,189,469,416,1.201058,OK,1.201058,1.201058,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_300_500_0.wclq,0,0,2244,2300,2686,2480,0.078261,OK,0.088674,0.082969,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_500_1.wclq,0,0,2164,2190,2365,2269,0.036073,OK,0.03702,0.036073,0.036073,-1,-1,-1,138
dual-fast,T1,1,20260419120537,T1_300_500_2.wclq,0,0,2345,2394,2703,2490,0.0401,OK,0.04315,0.041405,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_500_3.wclq,0,0,2243,2295,2654,2452,0.06841,OK,0.073491,0.06841,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_500_4.wclq,0,0,2271,2315,2591,2452,0.059179,OK,0.06453,0.06223,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_500_5.wclq,0,0,2232,2286,2565,2419,0.05818,OK,0.059982,0.05818,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_500_6.wclq,0,0,2212,2261,2601,2439,0.078726,OK,0.084964,0.078726,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_500_7.wclq,0,0,2255,2284,2531,2370,0.037653,OK,0.040386,0.038563,0.037653,-1,-1,-1,138
dual-fast,T1,1,20260419120537,T1_300_500_8.wclq,0,0,2351,2382,2662,2480,0.041142,OK,0.042893,0.041142,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_500_9.wclq,0,0,2315,2362,2655,2510,0.062659,OK,0.068027,0.063109,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_0.wclq,0,0,1622,1704,2108,1901,0.11561,OK,0.11561,0.11561,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_1.wclq,0,0,1487,1545,1959,1757,0.137217,OK,0.145372,0.14388,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_2.wclq,0,0,1605,1669,2128,1892,0.133613,OK,0.139759,0.134973,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_3.wclq,0,0,1570,1587,1979,1780,0.121613,OK,0.123737,0.121613,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_750_4.wclq,0,0,1627,1691,2085,1899,0.123004,OK,0.123669,0.123004,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_750_5.wclq,0,0,1529,1589,2003,1828,0.150409,OK,0.159898,0.159163,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_300_750_6.wclq,0,0,1589,1653,2106,1889,0.142771,OK,0.150485,0.142771,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_7.wclq,0,0,1599,1653,2004,1845,0.116152,OK,0.116152,0.116152,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_8.wclq,0,0,1541,1611,2108,1859,0.153942,OK,0.158978,0.153942,-1,-1,-1,-1,82
dual-fast,T1,1,20260419120537,T1_300_750_9.wclq,0,0,1647,1703,2091,1888,0.108632,OK,0.109935,0.108632,-1,-1,-1,-1,110
dual-fast,T1,1,20260419120537,T1_500_10000_0.wclq,0,0,216,244,707,593,1.430328,OK,1.512712,-1,-1,-1,-1,-1,26
dual-fast,T1,1,20260419120537,T1_500_10000_1.wclq,0,0,207,229,706,582,1.541485,OK,1.598214,1.541485,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_500_10000_2.wclq,0,0,206,237,719,591,1.493671,OK,1.525641,1.514894,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_500_10000_3.wclq,0,0,214,234,693,596,1.547009,OK,1.559829,1.547009,-1,-1,-1,-1,54
dual-fast,T1,1,20260419120537,T1_500_10000_4.wclq,0,0,208,247,703,587,1.376518,OK,1.386179,1.386179,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_0.wclq,0,0,290,330,720,606,0.836364,OK,0.836364,0.836364,-1,-1,-1,-1,82
dual-fast,T1,2,20260419121146,T1_300_3000_1.wclq,0,0,293,328,725,609,0.856707,OK,0.868098,0.856707,-1,-1,-1,-1,82
dual-fast,T1,2,20260419121146,T1_300_3000_2.wclq,0,0,302,345,721,642,0.86087,OK,0.86087,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_3.wclq,0,0,291,354,720,628,0.774011,OK,0.774011,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_4.wclq,0,0,304,337,706,622,0.845697,OK,0.856716,0.845697,-1,-1,-1,-1,82
dual-fast,T1,2,20260419121146,T1_300_3000_5.wclq,0,0,295,330,708,628,0.90303,OK,0.914634,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_6.wclq,0,0,302,328,733,625,0.905488,OK,0.934985,0.905488,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_7.wclq,0,0,288,327,724,606,0.853211,OK,0.853211,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_8.wclq,0,0,309,336,734,612,0.821429,OK,0.826866,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_3000_9.wclq,0,0,311,368,782,661,0.796196,OK,0.810959,0.796196,-1,-1,-1,-1,54
dual-fast,T1,2,20260419121146,T1_300_300_0.wclq,0,0,3196,3217,3307,3228,0.003419,OK,0.004669,0.004669,0.003419,0.003419,-1,-1,194
dual-fast,T1,2,20260419121146,T1_300_300_1.wclq,0,0,3015,3059,3190,3090,0.010134,OK,0.020792,0.018122,0.013115,0.013115,0.011126,-1,194
dual-fast,T1,2,20260419121146,T1_300_300_2.wclq,300,300,3173,3193,3245,3193,0.0,OPT,0.003772,0.003142,0.000627,0.000627,-1,-1,182
dual-fast,T1,2,20260419121146,T1_300_300_3.wclq,0,0,3081,3143,3242,3172,0.009227,OK,0.016667,0.014715,0.01148,0.01148,0.010513,-1,194
dual-fast,T1,2,20260419121146,T1_300_300_4.wclq,0,0,3144,3214,3361,3235,0.006534,OK,0.018577,0.013154,0.01252,0.010937,-1,-1,166
dual-fast,T1,2,20260419121146,T1_300_300_5.wclq,0,0,3088,3110,3171,3119,0.002894,OK,0.006127,0.003861,0.003215,0.002894,-1,-1,194
dual-fast,T1,2,20260419121146,T1_300_300_6.wclq,0,0,3055,3101,3246,3145,0.014189,OK,0.015171,0.015171,0.014189,0.014189,0.014189,-1,194
