solver,seed,instance,V,E,best_lb,best_ub,gap,status
fast-v28,2,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-v28,2,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-v28,2,T1_50_100_4.wclq,50,100,322,356,0.10559,OK
fast-v28,2,T1_50_250_0.wclq,50,250,141,181,0.283688,OK
fast-v28,2,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-v28,2,T1_50_500_2.wclq,50,500,64,86,0.34375,OK
fast-v28,2,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-v28,2,T1_50_50_4.wclq,50,50,495,502,0.014141,OK
fast-v28,2,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-v28,2,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-v28,2,T1_800_0_2.wclq,800,799,8267,8633,0.044272,OK
fast-v28,2,T1_800_0_8.wclq,800,799,8173,8453,0.034259,OK
fast-v28,2,T1_800_10000_4.wclq,800,10000,689,1407,1.04209,OK
fast-v28,2,T1_800_1000_0.wclq,800,1000,7259,7740,0.066263,OK
fast-v28,2,T1_800_1000_6.wclq,800,1000,7322,7686,0.049713,OK
fast-v28,2,T1_800_2000_2.wclq,800,2000,4489,5096,0.135219,OK
fast-v28,2,T1_800_2000_8.wclq,800,2000,4353,4964,0.140363,OK
fast-v28,2,T1_800_5000_4.wclq,800,5000,1573,2407,0.530197,OK
fast-freqscore,1,T1_1000_10000_0.wclq,1000,10000,1141,2066,0.810692,OK
fast-freqscore,1,T1_1000_10000_6.wclq,1000,10000,1155,2103,0.820779,OK
fast-freqscore,1,T1_1000_1000_2.wclq,1000,1000,10251,10790,0.05258,OK
fast-freqscore,1,T1_1000_1000_8.wclq,1000,1000,10177,10606,0.042154,OK
fast-freqscore,1,T1_1000_15000_4.wclq,1000,15000,695,1501,1.159712,OK
fast-freqscore,1,T1_1000_20000_0.wclq,1000,20000,486,1197,1.462963,OK
fast-freqscore,1,T1_1000_20000_6.wclq,1000,20000,490,1225,1.5,OK
fast-freqscore,1,T1_1000_5000_2.wclq,1000,5000,2651,3681,0.388533,OK
fast-freqscore,1,T1_1000_5000_8.wclq,1000,5000,2599,3628,0.395922,OK
fast-freqscore,1,T1_100_1000_4.wclq,100,1000,127,211,0.661417,OK
fast-freqscore,1,T1_100_100_0.wclq,100,100,1100,1136,0.032727,OK
fast-freqscore,1,T1_100_100_6.wclq,100,100,1048,1052,0.003817,OK
fast-freqscore,1,T1_100_2000_2.wclq,100,2000,48,105,1.1875,OK
fast-freqscore,1,T1_100_2000_8.wclq,100,2000,48,114,1.375,OK
fast-freqscore,1,T1_100_250_4.wclq,100,250,522,590,0.130268,OK
fast-freqscore,1,T1_100_500_0.wclq,100,500,290,381,0.313793,OK
fast-freqscore,1,T1_100_500_6.wclq,100,500,264,347,0.314394,OK
fast-freqscore,1,T1_100_750_2.wclq,100,750,192,242,0.260417,OK
fast-freqscore,1,T1_100_750_8.wclq,100,750,162,267,0.648148,OK
fast-freqscore,1,T1_150_1000_4.wclq,150,1000,297,433,0.457912,OK
fast-freqscore,1,T1_150_150_0.wclq,150,150,1607,1667,0.037337,OK
fast-freqscore,1,T1_150_150_6.wclq,150,150,1562,1615,0.033931,OK
fast-freqscore,1,T1_150_2000_2.wclq,150,2000,137,248,0.810219,OK
fast-freqscore,1,T1_150_2000_8.wclq,150,2000,128,258,1.015625,OK
fast-freqscore,1,T1_150_250_4.wclq,150,250,1134,1212,0.068783,OK
fast-freqscore,1,T1_150_3000_0.wclq,150,3000,82,180,1.195122,OK
fast-freqscore,1,T1_150_3000_6.wclq,150,3000,79,166,1.101266,OK
fast-freqscore,1,T1_150_500_2.wclq,150,500,634,757,0.194006,OK
fast-freqscore,1,T1_150_500_8.wclq,150,500,628,759,0.208599,OK
fast-freqscore,1,T1_150_750_4.wclq,150,750,404,549,0.358911,OK
fast-freqscore,1,T1_200_1000_0.wclq,200,1000,562,728,0.295374,OK
fast-freqscore,1,T1_200_1000_6.wclq,200,1000,536,716,0.335821,OK
fast-freqscore,1,T1_200_2000_2.wclq,200,2000,250,408,0.632,OK
fast-freqscore,1,T1_200_2000_8.wclq,200,2000,236,416,0.762712,OK
fast-freqscore,1,T1_200_250_4.wclq,200,250,1854,1894,0.021575,OK
fast-freqscore,1,T1_200_3000_0.wclq,200,3000,153,296,0.934641,OK
fast-freqscore,1,T1_200_3000_6.wclq,200,3000,142,282,0.985915,OK
fast-freqscore,1,T1_200_500_2.wclq,200,500,1122,1280,0.14082,OK
fast-freqscore,1,T1_200_500_8.wclq,200,500,1080,1230,0.138889,OK
fast-freqscore,1,T1_200_750_4.wclq,200,750,715,897,0.254545,OK
fast-freqscore,1,T1_250_1000_0.wclq,250,1000,896,1109,0.237723,OK
fast-freqscore,1,T1_250_1000_6.wclq,250,1000,840,1057,0.258333,OK
fast-freqscore,1,T1_250_2000_2.wclq,250,2000,396,638,0.611111,OK
fast-freqscore,1,T1_250_2000_8.wclq,250,2000,377,617,0.636605,OK
fast-freqscore,1,T1_250_250_4.wclq,250,250,2636,2711,0.028452,OK
fast-freqscore,1,T1_250_3000_0.wclq,250,3000,239,428,0.790795,OK
fast-freqscore,1,T1_250_3000_6.wclq,250,3000,240,456,0.9,OK
fast-freqscore,1,T1_250_5000_2.wclq,250,5000,125,287,1.296,OK
fast-freqscore,1,T1_250_5000_8.wclq,250,5000,127,289,1.275591,OK
fast-freqscore,1,T1_250_500_4.wclq,250,500,1770,1930,0.090395,OK
fast-freqscore,1,T1_250_750_0.wclq,250,750,1181,1384,0.171888,OK
fast-freqscore,1,T1_250_750_6.wclq,250,750,1147,1297,0.130776,OK
fast-freqscore,1,T1_300_1000_2.wclq,300,1000,1259,1504,0.194599,OK
fast-freqscore,1,T1_300_1000_8.wclq,300,1000,1225,1492,0.217959,OK
fast-freqscore,1,T1_300_2000_4.wclq,300,2000,573,888,0.549738,OK
fast-freqscore,1,T1_300_3000_0.wclq,300,3000,345,606,0.756522,OK
fast-freqscore,1,T1_300_3000_6.wclq,300,3000,354,625,0.765537,OK
fast-freqscore,1,T1_300_300_2.wclq,300,300,3173,3193,0.006303,OK
fast-freqscore,1,T1_300_300_8.wclq,300,300,3117,3167,0.016041,OK
fast-freqscore,1,T1_300_5000_4.wclq,300,5000,197,411,1.086294,OK
fast-freqscore,1,T1_300_500_0.wclq,300,500,2296,2480,0.080139,OK
fast-freqscore,1,T1_300_500_6.wclq,300,500,2230,2439,0.093722,OK
fast-freqscore,1,T1_300_750_2.wclq,300,750,1658,1892,0.141134,OK
fast-freqscore,1,T1_300_750_8.wclq,300,750,1646,1859,0.129405,OK
fast-freqscore,1,T1_500_10000_4.wclq,500,10000,254,587,1.311024,OK
fast-freqscore,1,T1_500_1000_0.wclq,500,1000,3269,3654,0.117773,OK
fast-freqscore,1,T1_500_1000_6.wclq,500,1000,3310,3646,0.101511,OK
fast-freqscore,1,T1_500_2000_2.wclq,500,2000,1805,2219,0.229363,OK
fast-freqscore,1,T1_500_2000_8.wclq,500,2000,1635,2128,0.301529,OK
fast-freqscore,1,T1_500_5000_4.wclq,500,5000,589,1055,0.791171,OK
fast-freqscore,1,T1_500_500_0.wclq,500,500,5183,5476,0.056531,OK
fast-freqscore,1,T1_500_500_6.wclq,500,500,5153,5320,0.032408,OK
fast-freqscore,1,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-freqscore,1,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-freqscore,1,T1_50_100_4.wclq,50,100,321,356,0.109034,OK
fast-freqscore,1,T1_50_250_0.wclq,50,250,142,181,0.274648,OK
fast-freqscore,1,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-freqscore,1,T1_50_500_2.wclq,50,500,63,86,0.365079,OK
fast-freqscore,1,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-freqscore,1,T1_50_50_4.wclq,50,50,496,502,0.012097,OK
fast-freqscore,1,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-freqscore,1,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-freqscore,1,T1_800_0_2.wclq,800,799,8267,8634,0.044393,OK
fast-freqscore,1,T1_800_0_8.wclq,800,799,8173,8453,0.034259,OK
fast-freqscore,1,T1_800_10000_4.wclq,800,10000,687,1410,1.052402,OK
fast-freqscore,1,T1_800_1000_0.wclq,800,1000,7235,7749,0.071044,OK
fast-freqscore,1,T1_800_1000_6.wclq,800,1000,7319,7679,0.049187,OK
fast-freqscore,1,T1_800_2000_2.wclq,800,2000,4496,5100,0.134342,OK
fast-freqscore,1,T1_800_2000_8.wclq,800,2000,4369,4964,0.136187,OK
fast-freqscore,1,T1_800_5000_4.wclq,800,5000,1594,2407,0.510038,OK
fast-freqscore,2,T1_1000_10000_0.wclq,1000,10000,1149,2066,0.798085,OK
fast-freqscore,2,T1_1000_10000_6.wclq,1000,10000,1146,2129,0.857766,OK
fast-freqscore,2,T1_1000_1000_2.wclq,1000,1000,10251,10793,0.052873,OK
fast-freqscore,2,T1_1000_1000_8.wclq,1000,1000,10177,10606,0.042154,OK
fast-freqscore,2,T1_1000_15000_4.wclq,1000,15000,695,1509,1.171223,OK
fast-freqscore,2,T1_1000_20000_0.wclq,1000,20000,479,1197,1.498956,OK
fast-freqscore,2,T1_1000_20000_6.wclq,1000,20000,486,1205,1.479424,OK
fast-freqscore,2,T1_1000_5000_2.wclq,1000,5000,2654,3681,0.386963,OK
fast-freqscore,2,T1_1000_5000_8.wclq,1000,5000,2588,3645,0.408423,OK
fast-freqscore,2,T1_100_1000_4.wclq,100,1000,130,211,0.623077,OK
fast-freqscore,2,T1_100_100_0.wclq,100,100,1101,1136,0.031789,OK
fast-freqscore,2,T1_100_100_6.wclq,100,100,1048,1052,0.003817,OK
fast-freqscore,2,T1_100_2000_2.wclq,100,2000,48,105,1.1875,OK
fast-freqscore,2,T1_100_2000_8.wclq,100,2000,48,114,1.375,OK
fast-freqscore,2,T1_100_250_4.wclq,100,250,520,590,0.134615,OK
fast-freqscore,2,T1_100_500_0.wclq,100,500,285,381,0.336842,OK
fast-freqscore,2,T1_100_500_6.wclq,100,500,265,347,0.309434,OK
fast-freqscore,2,T1_100_750_2.wclq,100,750,196,242,0.234694,OK
fast-freqscore,2,T1_100_750_8.wclq,100,750,165,267,0.618182,OK
fast-freqscore,2,T1_150_1000_4.wclq,150,1000,298,433,0.45302,OK
fast-freqscore,2,T1_150_150_0.wclq,150,150,1611,1667,0.034761,OK
fast-freqscore,2,T1_150_150_6.wclq,150,150,1562,1615,0.033931,OK
fast-freqscore,2,T1_150_2000_2.wclq,150,2000,138,248,0.797101,OK
fast-freqscore,2,T1_150_2000_8.wclq,150,2000,128,258,1.015625,OK
fast-freqscore,2,T1_150_250_4.wclq,150,250,1140,1212,0.063158,OK
fast-freqscore,2,T1_150_3000_0.wclq,150,3000,82,180,1.195122,OK
fast-freqscore,2,T1_150_3000_6.wclq,150,3000,77,166,1.155844,OK
fast-freqscore,2,T1_150_500_2.wclq,150,500,632,757,0.197785,OK
fast-freqscore,2,T1_150_500_8.wclq,150,500,631,759,0.202853,OK
fast-freqscore,2,T1_150_750_4.wclq,150,750,408,549,0.345588,OK
fast-freqscore,2,T1_200_1000_0.wclq,200,1000,564,728,0.29078,OK
fast-freqscore,2,T1_200_1000_6.wclq,200,1000,533,716,0.34334,OK
fast-freqscore,2,T1_200_2000_2.wclq,200,2000,253,408,0.612648,OK
fast-freqscore,2,T1_200_2000_8.wclq,200,2000,235,416,0.770213,OK
fast-freqscore,2,T1_200_250_4.wclq,200,250,1849,1894,0.024337,OK
fast-freqscore,2,T1_200_3000_0.wclq,200,3000,150,296,0.973333,OK
fast-freqscore,2,T1_200_3000_6.wclq,200,3000,141,282,1.0,OK
fast-freqscore,2,T1_200_500_2.wclq,200,500,1133,1280,0.129744,OK
fast-freqscore,2,T1_200_500_8.wclq,200,500,1076,1230,0.143123,OK
fast-freqscore,2,T1_200_750_4.wclq,200,750,719,897,0.247566,OK
fast-freqscore,2,T1_250_1000_0.wclq,250,1000,905,1109,0.225414,OK
fast-freqscore,2,T1_250_1000_6.wclq,250,1000,844,1057,0.25237,OK
fast-freqscore,2,T1_250_2000_2.wclq,250,2000,402,638,0.587065,OK
fast-freqscore,2,T1_250_2000_8.wclq,250,2000,375,617,0.645333,OK
fast-freqscore,2,T1_250_250_4.wclq,250,250,2636,2711,0.028452,OK
fast-freqscore,2,T1_250_3000_0.wclq,250,3000,247,428,0.732794,OK
fast-freqscore,2,T1_250_3000_6.wclq,250,3000,237,456,0.924051,OK
fast-freqscore,2,T1_250_5000_2.wclq,250,5000,125,287,1.296,OK
fast-freqscore,2,T1_250_5000_8.wclq,250,5000,126,289,1.293651,OK
fast-freqscore,2,T1_250_500_4.wclq,250,500,1769,1930,0.091012,OK
fast-freqscore,2,T1_250_750_0.wclq,250,750,1180,1387,0.175424,OK
fast-freqscore,2,T1_250_750_6.wclq,250,750,1137,1297,0.140721,OK
fast-freqscore,2,T1_300_1000_2.wclq,300,1000,1252,1504,0.201278,OK
fast-freqscore,2,T1_300_1000_8.wclq,300,1000,1236,1491,0.206311,OK
fast-freqscore,2,T1_300_2000_4.wclq,300,2000,572,888,0.552448,OK
fast-freqscore,2,T1_300_3000_0.wclq,300,3000,353,606,0.716714,OK
fast-freqscore,2,T1_300_3000_6.wclq,300,3000,354,625,0.765537,OK
fast-freqscore,2,T1_300_300_2.wclq,300,300,3173,3193,0.006303,OK
fast-freqscore,2,T1_300_300_8.wclq,300,300,3117,3167,0.016041,OK
fast-freqscore,2,T1_300_5000_4.wclq,300,5000,197,411,1.086294,OK
fast-freqscore,2,T1_300_500_0.wclq,300,500,2286,2480,0.084864,OK
fast-freqscore,2,T1_300_500_6.wclq,300,500,2240,2439,0.088839,OK
fast-freqscore,2,T1_300_750_2.wclq,300,750,1663,1892,0.137703,OK
fast-freqscore,2,T1_300_750_8.wclq,300,750,1640,1859,0.133537,OK
fast-freqscore,2,T1_500_10000_4.wclq,500,10000,252,587,1.329365,OK
fast-freqscore,2,T1_500_1000_0.wclq,500,1000,3260,3654,0.120859,OK
fast-freqscore,2,T1_500_1000_6.wclq,500,1000,3303,3639,0.101726,OK
fast-freqscore,2,T1_500_2000_2.wclq,500,2000,1792,2219,0.238281,OK
fast-freqscore,2,T1_500_2000_8.wclq,500,2000,1647,2118,0.285974,OK
fast-freqscore,2,T1_500_5000_4.wclq,500,5000,590,1055,0.788136,OK
fast-freqscore,2,T1_500_500_0.wclq,500,500,5169,5476,0.059393,OK
fast-freqscore,2,T1_500_500_6.wclq,500,500,5153,5320,0.032408,OK
fast-freqscore,2,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-freqscore,2,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-freqscore,2,T1_50_100_4.wclq,50,100,322,356,0.10559,OK
fast-freqscore,2,T1_50_250_0.wclq,50,250,141,181,0.283688,OK
fast-freqscore,2,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-freqscore,2,T1_50_500_2.wclq,50,500,64,86,0.34375,OK
fast-freqscore,2,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-freqscore,2,T1_50_50_4.wclq,50,50,495,502,0.014141,OK
fast-freqscore,2,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-freqscore,2,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-freqscore,2,T1_800_0_2.wclq,800,799,8267,8635,0.044514,OK
fast-freqscore,2,T1_800_0_8.wclq,800,799,8173,8452,0.034137,OK
fast-freqscore,2,T1_800_10000_4.wclq,800,10000,689,1400,1.03193,OK
fast-freqscore,2,T1_800_1000_0.wclq,800,1000,7286,7747,0.063272,OK
fast-freqscore,2,T1_800_1000_6.wclq,800,1000,7322,7692,0.050533,OK
fast-freqscore,2,T1_800_2000_2.wclq,800,2000,4502,5098,0.132386,OK
fast-freqscore,2,T1_800_2000_8.wclq,800,2000,4353,4974,0.14266,OK
fast-freqscore,2,T1_800_5000_4.wclq,800,5000,1573,2409,0.531469,OK
fast-poolrelink,1,T1_1000_10000_0.wclq,1000,10000,1141,2084,0.826468,OK
fast-poolrelink,1,T1_1000_10000_6.wclq,1000,10000,1155,2124,0.838961,OK
fast-poolrelink,1,T1_1000_1000_2.wclq,1000,1000,10251,10785,0.052092,OK
fast-poolrelink,1,T1_1000_1000_8.wclq,1000,1000,10177,10606,0.042154,OK
fast-poolrelink,1,T1_1000_15000_4.wclq,1000,15000,695,1511,1.174101,OK
fast-poolrelink,1,T1_1000_20000_0.wclq,1000,20000,486,1195,1.458848,OK
fast-poolrelink,1,T1_1000_20000_6.wclq,1000,20000,490,1220,1.489796,OK
fast-poolrelink,1,T1_1000_5000_2.wclq,1000,5000,2651,3681,0.388533,OK
fast-poolrelink,1,T1_1000_5000_8.wclq,1000,5000,2599,3627,0.395537,OK
fast-poolrelink,1,T1_100_1000_4.wclq,100,1000,127,211,0.661417,OK
fast-poolrelink,1,T1_100_100_0.wclq,100,100,1103,1136,0.029918,OK
fast-poolrelink,1,T1_100_100_6.wclq,100,100,1048,1052,0.003817,OK
fast-poolrelink,1,T1_100_2000_2.wclq,100,2000,48,105,1.1875,OK
fast-poolrelink,1,T1_100_2000_8.wclq,100,2000,48,114,1.375,OK
fast-poolrelink,1,T1_100_250_4.wclq,100,250,521,590,0.132438,OK
fast-poolrelink,1,T1_100_500_0.wclq,100,500,287,381,0.327526,OK
fast-poolrelink,1,T1_100_500_6.wclq,100,500,265,347,0.309434,OK
fast-poolrelink,1,T1_100_750_2.wclq,100,750,192,242,0.260417,OK
fast-poolrelink,1,T1_100_750_8.wclq,100,750,162,267,0.648148,OK
fast-poolrelink,1,T1_150_1000_4.wclq,150,1000,297,433,0.457912,OK
fast-poolrelink,1,T1_150_150_0.wclq,150,150,1606,1667,0.037983,OK
fast-poolrelink,1,T1_150_150_6.wclq,150,150,1562,1615,0.033931,OK
fast-poolrelink,1,T1_150_2000_2.wclq,150,2000,137,248,0.810219,OK
fast-poolrelink,1,T1_150_2000_8.wclq,150,2000,127,258,1.031496,OK
fast-poolrelink,1,T1_150_250_4.wclq,150,250,1136,1212,0.066901,OK
fast-poolrelink,1,T1_150_3000_0.wclq,150,3000,82,180,1.195122,OK
fast-poolrelink,1,T1_150_3000_6.wclq,150,3000,79,166,1.101266,OK
fast-poolrelink,1,T1_150_500_2.wclq,150,500,633,757,0.195893,OK
fast-poolrelink,1,T1_150_500_8.wclq,150,500,628,759,0.208599,OK
fast-poolrelink,1,T1_150_750_4.wclq,150,750,404,549,0.358911,OK
fast-poolrelink,1,T1_200_1000_0.wclq,200,1000,562,728,0.295374,OK
fast-poolrelink,1,T1_200_1000_6.wclq,200,1000,536,716,0.335821,OK
fast-poolrelink,1,T1_200_2000_2.wclq,200,2000,255,408,0.6,OK
fast-poolrelink,1,T1_200_2000_8.wclq,200,2000,235,416,0.770213,OK
fast-poolrelink,1,T1_200_250_4.wclq,200,250,1854,1894,0.021575,OK
fast-poolrelink,1,T1_200_3000_0.wclq,200,3000,153,296,0.934641,OK
fast-poolrelink,1,T1_200_3000_6.wclq,200,3000,142,282,0.985915,OK
fast-poolrelink,1,T1_200_500_2.wclq,200,500,1122,1280,0.14082,OK
fast-poolrelink,1,T1_200_500_8.wclq,200,500,1080,1230,0.138889,OK
fast-poolrelink,1,T1_200_750_4.wclq,200,750,716,897,0.252793,OK
fast-poolrelink,1,T1_250_1000_0.wclq,250,1000,896,1109,0.237723,OK
fast-poolrelink,1,T1_250_1000_6.wclq,250,1000,837,1057,0.262843,OK
fast-poolrelink,1,T1_250_2000_2.wclq,250,2000,397,638,0.607053,OK
fast-poolrelink,1,T1_250_2000_8.wclq,250,2000,377,617,0.636605,OK
fast-poolrelink,1,T1_250_250_4.wclq,250,250,2636,2711,0.028452,OK
fast-poolrelink,1,T1_250_3000_0.wclq,250,3000,238,428,0.798319,OK
fast-poolrelink,1,T1_250_3000_6.wclq,250,3000,240,456,0.9,OK
fast-poolrelink,1,T1_250_5000_2.wclq,250,5000,125,287,1.296,OK
fast-poolrelink,1,T1_250_5000_8.wclq,250,5000,131,289,1.206107,OK
fast-poolrelink,1,T1_250_500_4.wclq,250,500,1770,1930,0.090395,OK
fast-poolrelink,1,T1_250_750_0.wclq,250,750,1181,1387,0.174428,OK
fast-poolrelink,1,T1_250_750_6.wclq,250,750,1147,1297,0.130776,OK
fast-poolrelink,1,T1_300_1000_2.wclq,300,1000,1257,1504,0.1965,OK
fast-poolrelink,1,T1_300_1000_8.wclq,300,1000,1225,1491,0.217143,OK
fast-poolrelink,1,T1_300_2000_4.wclq,300,2000,573,888,0.549738,OK
fast-poolrelink,1,T1_300_3000_0.wclq,300,3000,345,606,0.756522,OK
fast-poolrelink,1,T1_300_3000_6.wclq,300,3000,349,625,0.790831,OK
fast-poolrelink,1,T1_300_300_2.wclq,300,300,3173,3193,0.006303,OK
fast-poolrelink,1,T1_300_300_8.wclq,300,300,3117,3167,0.016041,OK
fast-poolrelink,1,T1_300_5000_4.wclq,300,5000,197,411,1.086294,OK
fast-poolrelink,1,T1_300_500_0.wclq,300,500,2296,2480,0.080139,OK
fast-poolrelink,1,T1_300_500_6.wclq,300,500,2240,2439,0.088839,OK
fast-poolrelink,1,T1_300_750_2.wclq,300,750,1658,1892,0.141134,OK
fast-poolrelink,1,T1_300_750_8.wclq,300,750,1646,1859,0.129405,OK
fast-poolrelink,1,T1_500_10000_4.wclq,500,10000,254,587,1.311024,OK
fast-poolrelink,1,T1_500_1000_0.wclq,500,1000,3263,3654,0.119828,OK
fast-poolrelink,1,T1_500_1000_6.wclq,500,1000,3298,3639,0.103396,OK
fast-poolrelink,1,T1_500_2000_2.wclq,500,2000,1805,2219,0.229363,OK
fast-poolrelink,1,T1_500_2000_8.wclq,500,2000,1635,2128,0.301529,OK
fast-poolrelink,1,T1_500_5000_4.wclq,500,5000,589,1055,0.791171,OK
fast-poolrelink,1,T1_500_500_0.wclq,500,500,5168,5476,0.059598,OK
fast-poolrelink,1,T1_500_500_6.wclq,500,500,5153,5320,0.032408,OK
fast-poolrelink,1,T1_50_1000_2.wclq,50,1000,21,41,0.952381,OK
fast-poolrelink,1,T1_50_1000_8.wclq,50,1000,26,46,0.769231,OK
fast-poolrelink,1,T1_50_100_4.wclq,50,100,321,356,0.109034,OK
fast-poolrelink,1,T1_50_250_0.wclq,50,250,142,181,0.274648,OK
fast-poolrelink,1,T1_50_250_6.wclq,50,250,130,163,0.253846,OK
fast-poolrelink,1,T1_50_500_2.wclq,50,500,63,86,0.365079,OK
fast-poolrelink,1,T1_50_500_8.wclq,50,500,59,96,0.627119,OK
fast-poolrelink,1,T1_50_50_4.wclq,50,50,496,502,0.012097,OK
fast-poolrelink,1,T1_50_750_0.wclq,50,750,38,69,0.815789,OK
fast-poolrelink,1,T1_50_750_6.wclq,50,750,34,61,0.794118,OK
fast-poolrelink,1,T1_800_0_2.wclq,800,799,8267,8639,0.044998,OK
fast-poolrelink,1,T1_800_0_8.wclq,800,799,8173,8453,0.034259,OK
fast-poolrelink,1,T1_800_10000_4.wclq,800,10000,687,1403,1.042213,OK
fast-poolrelink,1,T1_800_1000_0.wclq,800,1000,7235,7740,0.0698,OK
fast-poolrelink,1,T1_800_1000_6.wclq,800,1000,7319,7692,0.050963,OK
fast-poolrelink,1,T1_800_2000_2.wclq,800,2000,4496,5086,0.131228,OK
fast-poolrelink,1,T1_800_2000_8.wclq,800,2000,4369,4964,0.136187,OK
fast-poolrelink,1,T1_800_5000_4.wclq,800,5000,1594,2407,0.510038,OK
fast-poolrelink,2,T1_1000_10000_0.wclq,1000,10000,1149,2070,0.801567,OK
fast-poolrelink,2,T1_1000_10000_6.wclq,1000,10000,1146,2115,0.84555,OK
fast-poolrelink,2,T1_1000_1000_2.wclq,1000,1000,10251,10783,0.051897,OK
fast-poolrelink,2,T1_1000_1000_8.wclq,1000,1000,10177,10606,0.042154,OK
fast-poolrelink,2,T1_1000_15000_4.wclq,1000,15000,695,1504,1.164029,OK
fast-poolrelink,2,T1_1000_20000_0.wclq,1000,20000,479,1205,1.515658,OK
fast-poolrelink,2,T1_1000_20000_6.wclq,1000,20000,486,1209,1.487654,OK
fast-poolrelink,2,T1_1000_5000_2.wclq,1000,5000,2654,3680,0.386586,OK
fast-poolrelink,2,T1_1000_5000_8.wclq,1000,5000,2588,3624,0.400309,OK
fast-poolrelink,2,T1_100_1000_4.wclq,100,1000,127,211,0.661417,OK
fast-poolrelink,2,T1_100_100_0.wclq,100,100,1101,1136,0.031789,OK
fast-poolrelink,2,T1_100_100_6.wclq,100,100,1048,1052,0.003817,OK
fast-poolrelink,2,T1_100_2000_2.wclq,100,2000,48,105,1.1875,OK
fast-poolrelink,2,T1_100_2000_8.wclq,100,2000,48,114,1.375,OK
fast-poolrelink,2,T1_100_250_4.wclq,100,250,521,590,0.132438,OK
fast-poolrelink,2,T1_100_500_0.wclq,100,500,282,381,0.351064,OK
fast-poolrelink,2,T1_100_500_6.wclq,100,500,265,347,0.309434,OK
fast-poolrelink,2,T1_100_750_2.wclq,100,750,196,242,0.234694,OK
fast-poolrelink,2,T1_100_750_8.wclq,100,750,165,267,0.618182,OK
fast-poolrelink,2,T1_150_1000_4.wclq,150,1000,298,433,0.45302,OK
fast-poolrelink,2,T1_150_150_0.wclq,150,150,1616,1667,0.031559,OK
fast-poolrelink,2,T1_150_150_6.wclq,150,150,1562,1615,0.033931,OK
fast-poolrelink,2,T1_150_2000_2.wclq,150,2000,138,248,0.797101,OK
fast-poolrelink,2,T1_150_2000_8.wclq,150,2000,127,258,1.031496,OK
fast-poolrelink,2,T1_150_250_4.wclq,150,250,1134,1212,0.068783,OK
fast-poolrelink,2,T1_150_3000_0.wclq,150,3000,82,180,1.195122,OK
fast-poolrelink,2,T1_150_3000_6.wclq,150,3000,77,166,1.155844,OK
fast-poolrelink,2,T1_150_500_2.wclq,150,500,629,757,0.203498,OK
fast-poolrelink,2,T1_150_500_8.wclq,150,500,631,759,0.202853,OK
fast-poolrelink,2,T1_150_750_4.wclq,150,750,408,549,0.345588,OK
fast-poolrelink,2,T1_200_1000_0.wclq,200,1000,564,728,0.29078,OK
fast-poolrelink,2,T1_200_1000_6.wclq,200,1000,536,716,0.335821,OK
fast-poolrelink,2,T1_200_2000_2.wclq,200,2000,253,408,0.612648,OK
fast-poolrelink,2,T1_200_2000_8.wclq,200,2000,240,416,0.733333,OK
fast-poolrelink,2,T1_200_250_4.wclq,200,250,1849,1894,0.024337,OK
fast-poolrelink,2,T1_200_3000_0.wclq,200,3000,150,296,0.973333,OK
fast-poolrelink,2,T1_200_3000_6.wclq,200,3000,141,282,1.0,OK
fast-poolrelink,2,T1_200_500_2.wclq,200,500,1133,1280,0.129744,OK
fast-poolrelink,2,T1_200_500_8.wclq,200,500,1081,1230,0.137835,OK
fast-poolrelink,2,T1_200_750_4.wclq,200,750,714,897,0.256303,OK
fast-poolrelink,2,T1_250_1000_0.wclq,250,1000,905,1109,0.225414,OK
fast-poolrelink,2,T1_250_1000_6.wclq,250,1000,844,1057,0.25237,OK
fast-poolrelink,2,T1_250_2000_2.wclq,250,2000,402,638,0.587065,OK
fast-poolrelink,2,T1_250_2000_8.wclq,250,2000,375,617,0.645333,OK
fast-poolrelink,2,T1_250_250_4.wclq,250,250,2636,2711,0.028452,OK
fast-poolrelink,2,T1_250_3000_0.wclq,250,3000,247,428,0.732794,OK
fast-poolrelink,2,T1_250_3000_6.wclq,250,3000,237,456,0.924051,OK
fast-poolrelink,2,T1_250_5000_2.wclq,250,5000,125,287,1.296,OK
