solver,dataset,seed,timestamp,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_60s,gap_300s,gap_600s,gap_1800s,gap_3600s,n_rounds
dual-deep,T2,1,20260419223041,T2_500_500_0.wclq,500,500,682,683,684,683,0.0,OPT,-1,-1,-1,-1,-1,-1,19
dual-deep,T2,1,20260419223041,T2_500_500_1.wclq,500,500,597,598,598,598,0.0,OPT,-1,-1,-1,-1,-1,-1,17
dual-deep,T2,1,20260419223041,T2_500_500_2.wclq,500,500,631,631,631,631,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_500_500_3.wclq,500,500,613,613,615,613,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_500_500_4.wclq,500,500,633,634,636,634,0.0,OPT,-1,-1,-1,-1,-1,-1,28
dual-deep,T2,1,20260419223041,T2_500_500_5.wclq,500,500,606,606,606,606,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_500_500_6.wclq,500,500,621,624,627,624,0.0,OPT,0.004831,0.004831,-1,-1,-1,-1,135
dual-deep,T2,1,20260419223041,T2_500_500_7.wclq,500,500,577,579,582,579,0.0,OPT,-1,-1,-1,-1,-1,-1,11
dual-deep,T2,1,20260419223041,T2_500_500_8.wclq,500,500,616,616,616,616,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_500_500_9.wclq,500,500,651,651,653,652,0.001536,OK,0.001536,0.001536,0.001536,0.001536,0.001536,0.001536,202
dual-deep,T2,1,20260419223041,T2_50_1000_0.wclq,50,1000,107,107,107,107,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_1.wclq,50,1000,163,163,165,165,0.01227,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_2.wclq,50,1000,56,56,64,64,0.142857,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_3.wclq,50,1000,194,194,194,194,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_4.wclq,50,1000,104,104,107,107,0.028846,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_5.wclq,50,1000,182,182,229,229,0.258242,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_7.wclq,50,1000,102,102,102,102,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_8.wclq,50,1000,326,326,359,359,0.101227,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419223041,T2_50_1000_9.wclq,50,1000,105,105,127,127,0.209524,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_10000_5.wclq,500,10000,2208,2208,2744,2707,0.225996,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_10000_6.wclq,500,10000,2269,2269,2969,2940,0.295725,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_10000_7.wclq,500,10000,2139,2139,2711,2655,0.241234,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_10000_8.wclq,500,10000,2499,2499,3054,3013,0.205682,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_10000_9.wclq,500,10000,2704,2704,3739,3640,0.346154,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_0.wclq,500,1000,947,947,995,975,0.029567,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_1.wclq,500,1000,850,850,894,870,0.023529,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_2.wclq,500,1000,886,886,903,895,0.010158,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_3.wclq,500,1000,897,897,931,912,0.016722,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_4.wclq,500,1000,883,883,931,907,0.02718,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_5.wclq,500,1000,863,863,892,875,0.013905,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_6.wclq,500,1000,923,925,932,929,0.004324,OK,0.005411,0.005411,0.004324,0.004324,0.004324,0.004324,195
dual-deep,T2,2,20260419223544,T2_500_1000_7.wclq,500,1000,803,803,826,818,0.01868,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_8.wclq,500,1000,889,889,931,911,0.024747,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_1000_9.wclq,500,1000,903,904,907,904,0.0,OPT,-1,-1,-1,-1,-1,-1,17
dual-deep,T2,2,20260419223544,T2_500_2000_0.wclq,500,2000,1362,1362,1562,1484,0.089574,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_1.wclq,500,2000,1215,1215,1401,1310,0.078189,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_2.wclq,500,2000,1316,1316,1404,1354,0.028875,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_3.wclq,500,2000,1324,1324,1523,1426,0.077039,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_4.wclq,500,2000,1354,1354,1549,1459,0.077548,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_5.wclq,500,2000,1215,1215,1292,1260,0.037037,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_6.wclq,500,2000,1355,1355,1540,1465,0.081181,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_7.wclq,500,2000,1095,1095,1214,1162,0.061187,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_8.wclq,500,2000,1188,1188,1262,1242,0.045455,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_2000_9.wclq,500,2000,1395,1395,1516,1460,0.046595,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_0.wclq,500,5000,2142,2142,2565,2486,0.160598,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_1.wclq,500,5000,1791,1791,2275,2233,0.24679,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_2.wclq,500,5000,2009,2009,2367,2268,0.12892,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_3.wclq,500,5000,2106,2106,2787,2568,0.219373,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_4.wclq,500,5000,2245,2245,2861,2636,0.174165,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_5.wclq,500,5000,1764,1764,2057,2006,0.137188,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_6.wclq,500,5000,2107,2107,2576,2416,0.146654,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_7.wclq,500,5000,1773,1773,2217,2111,0.190637,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_8.wclq,500,5000,1865,1865,2306,2218,0.189276,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_5000_9.wclq,500,5000,2030,2030,2366,2324,0.144828,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_500_0.wclq,500,500,682,683,684,683,0.0,OPT,-1,-1,-1,-1,-1,-1,19
dual-deep,T2,2,20260419223544,T2_500_500_1.wclq,500,500,597,598,598,598,0.0,OPT,-1,-1,-1,-1,-1,-1,17
dual-deep,T2,2,20260419223544,T2_500_500_2.wclq,500,500,631,631,631,631,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_500_3.wclq,500,500,613,613,615,613,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_500_4.wclq,500,500,633,634,636,634,0.0,OPT,-1,-1,-1,-1,-1,-1,26
dual-deep,T2,2,20260419223544,T2_500_500_5.wclq,500,500,606,606,606,606,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_500_6.wclq,500,500,621,624,627,624,0.0,OPT,0.004831,0.004831,0.001605,0.001605,0.001605,-1,202
dual-deep,T2,2,20260419223544,T2_500_500_7.wclq,500,500,577,579,582,579,0.0,OPT,-1,-1,-1,-1,-1,-1,11
dual-deep,T2,2,20260419223544,T2_500_500_8.wclq,500,500,616,616,616,616,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_500_500_9.wclq,500,500,651,651,653,652,0.001536,OK,0.001536,0.001536,0.001536,0.001536,0.001536,0.001536,208
dual-deep,T2,2,20260419223544,T2_50_1000_0.wclq,50,1000,107,107,107,107,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_1.wclq,50,1000,163,163,165,165,0.01227,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_2.wclq,50,1000,56,56,64,64,0.142857,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_3.wclq,50,1000,194,194,194,194,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_4.wclq,50,1000,104,104,107,107,0.028846,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_5.wclq,50,1000,182,182,229,229,0.258242,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_7.wclq,50,1000,102,102,102,102,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_8.wclq,50,1000,326,326,359,359,0.101227,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419223544,T2_50_1000_9.wclq,50,1000,105,105,127,127,0.209524,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_0.wclq,50,100,116,116,121,121,0.043103,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_1.wclq,50,100,96,96,100,99,0.03125,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_2.wclq,50,100,68,68,68,68,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_3.wclq,50,100,105,105,105,105,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_4.wclq,50,100,89,89,96,94,0.05618,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_5.wclq,50,100,75,75,75,75,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_6.wclq,50,100,89,89,89,89,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_7.wclq,50,100,78,78,78,78,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_8.wclq,50,100,103,103,103,103,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_100_9.wclq,50,100,69,69,71,71,0.028986,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_0.wclq,50,250,196,196,215,215,0.096939,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_1.wclq,50,250,160,160,173,173,0.08125,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_2.wclq,50,250,118,118,118,118,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_3.wclq,50,250,167,167,206,206,0.233533,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_4.wclq,50,250,105,105,105,105,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_5.wclq,50,250,124,124,135,135,0.08871,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_6.wclq,50,250,121,121,121,121,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_7.wclq,50,250,119,119,119,119,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_8.wclq,50,250,153,153,166,166,0.084967,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_250_9.wclq,50,250,102,102,109,109,0.068627,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_0.wclq,50,500,230,230,251,251,0.091304,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_1.wclq,50,500,223,223,223,223,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_2.wclq,50,500,102,102,104,104,0.019608,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_3.wclq,50,500,230,230,256,256,0.113043,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_4.wclq,50,500,165,165,171,171,0.036364,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_5.wclq,50,500,164,164,181,181,0.103659,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_6.wclq,50,500,86,86,86,86,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_7.wclq,50,500,140,140,153,153,0.092857,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_8.wclq,50,500,205,205,249,249,0.214634,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_500_9.wclq,50,500,125,125,125,125,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_0.wclq,50,50,66,66,66,66,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_1.wclq,50,50,67,67,67,67,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_2.wclq,50,50,56,56,56,56,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_3.wclq,50,50,66,66,66,66,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_4.wclq,50,50,56,56,56,56,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_5.wclq,50,50,55,55,55,55,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_6.wclq,50,50,61,61,61,61,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_7.wclq,50,50,58,58,58,58,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_8.wclq,50,50,69,69,69,69,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_50_9.wclq,50,50,54,54,54,54,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_0.wclq,50,750,240,240,257,257,0.070833,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_1.wclq,50,750,189,189,189,189,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_2.wclq,50,750,59,59,59,59,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_3.wclq,50,750,265,265,299,299,0.128302,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_4.wclq,50,750,102,102,102,102,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_5.wclq,50,750,179,179,212,212,0.184358,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_6.wclq,50,750,42,42,42,42,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_7.wclq,50,750,135,135,153,153,0.133333,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_8.wclq,50,750,217,217,281,281,0.294931,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_50_750_9.wclq,50,750,102,102,117,117,0.147059,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_800_0_0.wclq,800,799,1024,1024,1024,1024,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_800_0_1.wclq,800,799,993,993,995,993,0.0,OPT,-1,-1,-1,-1,-1,-1,40
dual-deep,T2,1,20260419225459,T2_800_0_2.wclq,800,799,1021,1021,1021,1021,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_800_0_3.wclq,800,799,1018,1018,1018,1018,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225459,T2_800_0_4.wclq,800,799,1006,1006,1008,1006,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_0.wclq,50,100,116,116,121,121,0.043103,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_1.wclq,50,100,96,96,100,99,0.03125,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_2.wclq,50,100,68,68,68,68,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_3.wclq,50,100,105,105,105,105,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_4.wclq,50,100,89,89,96,94,0.05618,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_5.wclq,50,100,75,75,75,75,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_6.wclq,50,100,89,89,89,89,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_7.wclq,50,100,78,78,78,78,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_8.wclq,50,100,103,103,103,103,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_100_9.wclq,50,100,69,69,71,71,0.028986,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_0.wclq,50,250,196,196,215,215,0.096939,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_1.wclq,50,250,160,160,173,173,0.08125,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_2.wclq,50,250,118,118,118,118,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_3.wclq,50,250,167,167,206,206,0.233533,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_4.wclq,50,250,105,105,105,105,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_5.wclq,50,250,124,124,135,135,0.08871,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_6.wclq,50,250,121,121,121,121,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_7.wclq,50,250,119,119,119,119,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_8.wclq,50,250,153,153,166,166,0.084967,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_250_9.wclq,50,250,102,102,109,109,0.068627,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_0.wclq,50,500,230,230,251,251,0.091304,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_1.wclq,50,500,223,223,223,223,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_2.wclq,50,500,102,102,104,104,0.019608,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_3.wclq,50,500,230,230,256,256,0.113043,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_4.wclq,50,500,165,165,171,171,0.036364,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_5.wclq,50,500,164,164,181,181,0.103659,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_6.wclq,50,500,86,86,86,86,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_7.wclq,50,500,140,140,153,153,0.092857,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_8.wclq,50,500,205,205,249,249,0.214634,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_500_9.wclq,50,500,125,125,125,125,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_0.wclq,50,50,66,66,66,66,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_1.wclq,50,50,67,67,67,67,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_2.wclq,50,50,56,56,56,56,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_3.wclq,50,50,66,66,66,66,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_4.wclq,50,50,56,56,56,56,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_5.wclq,50,50,55,55,55,55,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_6.wclq,50,50,61,61,61,61,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_7.wclq,50,50,58,58,58,58,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_8.wclq,50,50,69,69,69,69,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_50_9.wclq,50,50,54,54,54,54,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_0.wclq,50,750,240,240,257,257,0.070833,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_1.wclq,50,750,189,189,189,189,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_2.wclq,50,750,59,59,59,59,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_3.wclq,50,750,265,265,299,299,0.128302,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_4.wclq,50,750,102,102,102,102,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_5.wclq,50,750,179,179,212,212,0.184358,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_6.wclq,50,750,42,42,42,42,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_7.wclq,50,750,135,135,153,153,0.133333,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_8.wclq,50,750,217,217,281,281,0.294931,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_50_750_9.wclq,50,750,102,102,117,117,0.147059,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_800_0_0.wclq,800,799,1024,1024,1024,1024,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_800_0_1.wclq,800,799,993,993,995,993,0.0,OPT,-1,-1,-1,-1,-1,-1,27
dual-deep,T2,2,20260419225659,T2_800_0_2.wclq,800,799,1021,1021,1021,1021,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_800_0_3.wclq,800,799,1018,1018,1018,1018,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419225659,T2_800_0_4.wclq,800,799,1006,1006,1008,1006,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225900,T2_800_0_5.wclq,800,799,937,938,938,938,0.0,OPT,-1,-1,-1,-1,-1,-1,7
dual-deep,T2,1,20260419225900,T2_800_0_6.wclq,800,799,995,996,996,996,0.0,OPT,-1,-1,-1,-1,-1,-1,15
dual-deep,T2,1,20260419225900,T2_800_0_7.wclq,800,799,965,965,965,965,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225900,T2_800_0_8.wclq,800,799,990,991,991,991,0.0,OPT,0.00101,0.00101,-1,-1,-1,-1,99
dual-deep,T2,1,20260419225900,T2_800_0_9.wclq,800,799,1045,1048,1048,1048,0.0,OPT,0.000955,0.000955,0.000955,0.000955,-1,-1,148
dual-deep,T2,1,20260419225900,T2_800_10000_0.wclq,800,10000,3211,3211,4460,4083,0.271566,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225900,T2_800_10000_1.wclq,800,10000,3526,3526,4628,4286,0.215542,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419225900,T2_800_10000_2.wclq,800,10000,3531,3531,4782,4376,0.239309,OK,-1,-1,-1,-1,-1,-1,1
