candidate,controller_label,family,instance,solver,logical_seed,actual_seed,rep,mode,cutoff,alpha,exit_code,parse_ok,V,E,first_lb,best_lb,lb_gain,first_ub,verified_ub,ub_gain,absolute_gap,relative_gap,solver_certified_opt,n_rounds,raw_output
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,96,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,94,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,200,2000,198,222,24,461,416,45,194,0.8738738738738738,0,41,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,94,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,92,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,92,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,91,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,100,100,1027,1031,4,1060,1039,21,8,0.007759456838021339,0,123,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,100,100,1027,1035,8,1060,1039,21,4,0.003864734299516908,0,90,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,100,100,1027,1035,8,1060,1039,21,4,0.003864734299516908,0,90,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,200,250,1848,1877,29,2016,1937,79,60,0.031965903036760786,0,62,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,200,250,1848,1881,33,2016,1937,79,56,0.029771398192450824,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,200,250,1848,1885,37,2016,1937,79,52,0.027586206896551724,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,200,250,1848,1879,31,2016,1937,79,58,0.030867482703565728,0,60,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,200,250,1848,1881,33,2016,1937,79,56,0.029771398192450824,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,200,250,1848,1882,34,2016,1937,79,55,0.02922422954303932,0,60,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,200,250,1848,1872,24,2016,1937,79,65,0.034722222222222224,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,200,250,1848,1880,32,2016,1937,79,57,0.03031914893617021,0,62,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,107,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,107,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,107,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,107,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,200,250,1848,1870,22,2016,1937,79,67,0.03582887700534759,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,200,250,1848,1883,35,2016,1937,79,54,0.02867764206054169,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,200,250,1848,1878,30,2016,1937,79,59,0.03141640042598509,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,200,250,1848,1875,27,2016,1937,79,62,0.03306666666666667,0,61,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,59,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__fast-v19__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_1000_1000_2.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,1000,1000,10318,10404,86,11342,10776,566,372,0.03575547866205306,0,28,../sumup/refctl_result/refctl/raw/refctl__T1__T1_1000_1000_2.wclq__deep-v6__controller_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_1000_1000_2.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,1000,1000,10318,10383,65,11342,10774,568,391,0.037657709717807956,0,28,../sumup/refctl_result/refctl/raw/refctl__T1__T1_1000_1000_2.wclq__deep-v6__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_1000_1000_2.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,1000,1000,10318,10397,79,11342,10776,566,379,0.03645282292969126,0,28,../sumup/refctl_result/refctl/raw/refctl__T1__T1_1000_1000_2.wclq__deep-v6__dbs_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_1000_1000_2.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,1000,1000,10318,10379,61,11342,10776,566,397,0.03825031313228635,0,28,../sumup/refctl_result/refctl/raw/refctl__T1__T1_1000_1000_2.wclq__deep-v6__controller_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_250_7.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,58,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_250_7.wclq__fast-v19__dbs_rep2__s101.out
