solver,seed,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_30s,gap_60s,gap_120s,gap_300s,n_rounds
poolrelink-T1,1,T1_250_250_1.wclq,250,250,2540,2540,2694,2597,0.022441,OK,0.022441,0.022441,0.022441,0.022441,-1,235
poolrelink-T1,1,T1_250_250_2.wclq,250,250,2552,2552,2693,2617,0.02547,OK,0.027038,0.027038,0.02547,0.02547,-1,237
poolrelink-T1,1,T1_250_250_3.wclq,250,250,2566,2579,2716,2658,0.030632,OK,0.030632,0.030632,0.030632,0.030632,-1,228
poolrelink-T1,1,T1_250_250_4.wclq,250,250,2636,2636,2781,2711,0.028452,OK,0.028452,0.028452,0.028452,0.028452,-1,236
poolrelink-T1,1,T1_250_250_7.wclq,250,250,2482,2489,2725,2605,0.046605,OK,0.046605,0.046605,0.046605,0.046605,-1,237
poolrelink-T1,1,T1_250_250_8.wclq,250,250,2555,2555,2611,2581,0.010176,OK,0.010568,0.010568,0.010176,0.010176,-1,234
poolrelink-T1,1,T1_250_3000_1.wclq,250,3000,193,227,505,425,0.872247,OK,0.872247,0.872247,0.872247,0.872247,-1,222
poolrelink-T1,1,T1_250_3000_2.wclq,250,3000,197,240,503,451,0.879167,OK,0.879167,0.879167,0.879167,0.879167,-1,230
poolrelink-T1,1,T1_250_3000_3.wclq,250,3000,209,257,535,464,0.805447,OK,0.805447,0.805447,0.805447,0.805447,-1,227
poolrelink-T1,1,T1_250_3000_4.wclq,250,3000,222,253,526,465,0.837945,OK,0.861111,0.861111,0.861111,0.837945,-1,232
poolrelink-T1,1,T1_250_3000_8.wclq,250,3000,198,236,510,450,0.90678,OK,0.914894,0.914894,0.914894,0.914894,-1,228
poolrelink-T1,1,T1_250_3000_9.wclq,250,3000,207,258,552,473,0.833333,OK,0.833333,0.833333,0.833333,0.833333,-1,228
poolrelink-T1,1,T1_250_5000_0.wclq,250,5000,110,134,325,290,1.164179,OK,1.164179,1.164179,1.164179,1.164179,-1,229
poolrelink-T1,1,T1_250_5000_1.wclq,250,5000,106,125,310,291,1.328,OK,1.365854,1.365854,1.365854,1.365854,-1,217
poolrelink-T1,1,T1_250_500_0.wclq,250,500,1672,1706,1953,1827,0.070926,OK,0.070926,0.070926,0.070926,0.070926,-1,253
poolrelink-T1,1,T1_250_500_7.wclq,250,500,1645,1699,1954,1817,0.069453,OK,0.069453,0.069453,0.069453,0.069453,-1,228
poolrelink-T1,1,T1_250_500_9.wclq,250,500,1681,1709,2020,1858,0.087185,OK,0.093584,0.093584,0.093584,0.087185,-1,254
poolrelink-T1,1,T1_250_750_1.wclq,250,750,1102,1164,1487,1331,0.143471,OK,0.143471,0.143471,0.143471,0.143471,-1,252
poolrelink-T1,1,T1_250_750_4.wclq,250,750,1068,1136,1458,1324,0.165493,OK,0.16652,0.16652,0.16652,0.165493,-1,257
poolrelink-T1,1,T1_300_1000_3.wclq,300,1000,1183,1268,1744,1516,0.195584,OK,0.195584,0.195584,0.195584,0.195584,-1,247
poolrelink-T1,1,T1_300_1000_7.wclq,300,1000,1172,1296,1716,1515,0.168981,OK,0.176698,0.176698,0.169753,0.168981,-1,248
poolrelink-T1,1,T1_300_1000_8.wclq,300,1000,1156,1238,1705,1491,0.204362,OK,0.210824,0.210824,0.204362,0.204362,-1,249
poolrelink-T1,1,T1_300_2000_0.wclq,300,2000,501,569,962,838,0.472759,OK,0.474517,0.474517,0.474517,0.472759,-1,229
poolrelink-T1,1,T1_300_2000_1.wclq,300,2000,515,558,975,838,0.501792,OK,0.507194,0.507194,0.507194,0.507194,-1,227
poolrelink-T1,1,T1_300_2000_2.wclq,300,2000,520,627,1018,900,0.435407,OK,0.437002,0.437002,0.437002,0.435407,-1,230
poolrelink-T1,1,T1_300_2000_4.wclq,300,2000,485,576,1045,888,0.541667,OK,0.545139,0.545139,0.545139,0.541667,-1,231
poolrelink-T1,1,T1_300_2000_6.wclq,300,2000,486,569,991,853,0.499121,OK,0.507909,0.507909,0.507909,0.499121,-1,220
poolrelink-T1,1,T1_300_2000_7.wclq,300,2000,502,573,989,852,0.486911,OK,0.486911,0.486911,0.486911,0.486911,-1,231
poolrelink-T1,1,T1_300_3000_5.wclq,300,3000,295,355,708,628,0.769014,OK,0.774648,0.774648,0.774648,0.769014,-1,229
poolrelink-T1,1,T1_300_3000_7.wclq,300,3000,288,337,724,606,0.79822,OK,0.807122,0.807122,0.807122,0.79822,-1,232
poolrelink-T1,1,T1_300_3000_8.wclq,300,3000,309,355,734,612,0.723944,OK,0.723944,0.723944,0.723944,0.723944,-1,227
poolrelink-T1,1,T1_300_3000_9.wclq,300,3000,311,398,782,661,0.660804,OK,0.673367,0.673367,0.673367,0.660804,-1,214
poolrelink-T1,1,T1_300_300_4.wclq,300,300,3144,3144,3361,3235,0.028944,OK,0.029262,0.029262,0.028944,0.028944,-1,216
poolrelink-T1,1,T1_300_5000_2.wclq,300,5000,164,200,467,416,1.08,OK,1.11,1.11,1.11,1.08,-1,228
poolrelink-T1,1,T1_300_5000_5.wclq,300,5000,160,190,469,406,1.136842,OK,1.194737,1.194737,1.194737,1.136842,-1,222
poolrelink-T1,1,T1_300_5000_6.wclq,300,5000,151,189,464,393,1.079365,OK,1.079365,1.079365,1.079365,1.079365,-1,227
poolrelink-T1,1,T1_300_500_0.wclq,300,500,2244,2292,2686,2480,0.082024,OK,0.08439,0.08439,0.08439,0.082024,-1,236
poolrelink-T1,1,T1_300_500_5.wclq,300,500,2232,2245,2565,2419,0.077506,OK,0.078947,0.078947,0.078947,0.077506,-1,230
poolrelink-T1,1,T1_300_500_6.wclq,300,500,2212,2249,2601,2439,0.084482,OK,0.091764,0.091764,0.091764,0.084482,-1,233
poolrelink-T1,1,T1_300_500_7.wclq,300,500,2255,2274,2531,2370,0.042216,OK,0.048608,0.048608,0.047282,0.047282,-1,218
poolrelink-T1,1,T1_300_750_2.wclq,300,750,1605,1665,2128,1892,0.136336,OK,0.144745,0.144745,0.136336,0.136336,-1,234
poolrelink-T1,1,T1_500_1000_1.wclq,500,1000,3167,3231,3894,3558,0.101207,OK,0.102755,0.102755,0.101826,0.101207,-1,185
poolrelink-T1,1,T1_500_1000_2.wclq,500,1000,3395,3470,4142,3758,0.082997,OK,0.086366,0.086366,0.086366,0.084873,-1,177
poolrelink-T1,1,T1_500_1000_5.wclq,500,1000,3157,3234,3952,3565,0.10235,OK,0.108803,0.108803,0.10235,0.10235,-1,196
poolrelink-T1,1,T1_500_1000_6.wclq,500,1000,3246,3336,4046,3639,0.090827,OK,0.102688,0.102688,0.099064,0.090827,-1,181
poolrelink-T1,1,T1_500_1000_7.wclq,500,1000,3076,3172,3805,3428,0.080706,OK,0.082412,0.082412,0.082412,0.082412,-1,183
poolrelink-T1,1,T1_500_1000_8.wclq,500,1000,3160,3243,4014,3608,0.11255,OK,0.121989,0.121989,0.116739,0.112858,-1,191
poolrelink-T1,1,T1_500_1000_9.wclq,500,1000,3245,3351,4108,3661,0.09251,OK,0.105342,0.105342,0.100567,0.09251,-1,190
poolrelink-T1,1,T1_500_2000_0.wclq,500,2000,1516,1675,2606,2221,0.32597,OK,0.345075,0.345075,0.345075,0.32597,-1,202
poolrelink-T1,1,T1_500_2000_1.wclq,500,2000,1504,1663,2560,2148,0.291642,OK,0.300602,0.300602,0.300602,0.298256,-1,203
poolrelink-T1,1,T1_500_2000_5.wclq,500,2000,1549,1718,2600,2196,0.278231,OK,0.283469,0.283469,0.283469,0.278231,-1,196
poolrelink-T1,1,T1_500_2000_9.wclq,500,2000,1558,1727,2567,2175,0.259409,OK,0.266937,0.266937,0.266937,0.259409,-1,197
poolrelink-T1,1,T1_500_5000_1.wclq,500,5000,492,560,1294,1041,0.858929,OK,0.883929,0.883929,0.883929,0.858929,-1,209
poolrelink-T1,1,T1_500_5000_2.wclq,500,5000,490,591,1227,1016,0.71912,OK,0.71912,0.71912,0.71912,0.71912,-1,209
poolrelink-T1,1,T1_500_5000_3.wclq,500,5000,532,615,1293,1049,0.705691,OK,0.754501,0.754501,0.754501,0.716858,-1,210
poolrelink-T1,1,T1_500_5000_4.wclq,500,5000,524,602,1318,1055,0.752492,OK,0.80303,0.80303,0.80303,0.752492,0.752492,208
poolrelink-T1,1,T1_500_5000_6.wclq,500,5000,497,603,1296,1074,0.781095,OK,0.79602,0.79602,0.79602,0.781095,-1,209
poolrelink-T1,1,T1_500_5000_7.wclq,500,5000,474,549,1172,992,0.806922,OK,0.832423,0.832423,0.832423,0.806922,-1,210
poolrelink-T1,1,T1_500_5000_8.wclq,500,5000,486,562,1270,1041,0.852313,OK,0.906977,0.906977,0.906977,0.852313,-1,209
poolrelink-T1,1,T1_500_5000_9.wclq,500,5000,518,599,1295,1059,0.767947,OK,0.792988,0.792988,0.792988,0.767947,-1,209
poolrelink-T1,1,T1_500_500_2.wclq,500,500,5137,5147,5598,5342,0.037886,OK,0.044189,0.044189,0.040101,0.037886,-1,159
poolrelink-T1,1,T1_500_500_3.wclq,500,500,5124,5124,5420,5282,0.030835,OK,0.033372,0.033372,0.030835,0.030835,-1,157
poolrelink-T1,1,T1_500_500_4.wclq,500,500,5169,5169,5496,5301,0.025537,OK,0.027085,0.027085,0.025537,0.025537,-1,159
poolrelink-T1,1,T1_500_500_6.wclq,500,500,5153,5153,5505,5320,0.032408,OK,0.032408,0.032408,0.032408,0.032408,-1,175
poolrelink-T1,1,T1_500_500_7.wclq,500,500,5079,5079,5415,5216,0.026974,OK,0.028352,0.028352,0.026974,0.026974,-1,155
poolrelink-T1,1,T1_500_500_8.wclq,500,500,5078,5078,5434,5275,0.038795,OK,0.038795,0.038795,0.038795,0.038795,-1,158
poolrelink-T1,1,T1_500_500_9.wclq,500,500,5163,5163,5640,5394,0.044741,OK,0.044935,0.044935,0.044935,0.044741,-1,169
poolrelink-T1,1,T1_50_1000_1.wclq,50,1000,25,25,41,41,0.64,OK,0.64,0.64,0.64,0.64,-1,232
poolrelink-T1,1,T1_50_1000_3.wclq,50,1000,23,23,42,42,0.826087,OK,0.826087,0.826087,0.826087,0.826087,-1,227
poolrelink-T1,1,T1_50_1000_4.wclq,50,1000,22,22,41,41,0.863636,OK,0.863636,0.863636,0.863636,0.863636,-1,226
poolrelink-T1,1,T1_50_1000_6.wclq,50,1000,22,22,40,40,0.818182,OK,-1,-1,-1,-1,-1,2
poolrelink-T1,1,T1_50_1000_9.wclq,50,1000,24,24,42,42,0.75,OK,0.75,0.75,0.75,0.75,-1,232
poolrelink-T1,1,T1_50_100_0.wclq,50,100,371,372,422,406,0.091398,OK,0.091398,-1,-1,-1,-1,222
poolrelink-T1,1,T1_50_100_2.wclq,50,100,345,354,374,372,0.050847,OK,0.056818,0.056818,0.050847,0.050847,-1,267
poolrelink-T1,1,T1_50_100_3.wclq,50,100,347,364,410,407,0.118132,OK,0.118132,0.118132,0.118132,0.118132,-1,236
poolrelink-T1,1,T1_50_100_4.wclq,50,100,315,322,366,356,0.10559,OK,0.10559,0.10559,0.10559,0.10559,-1,281
poolrelink-T1,1,T1_50_100_6.wclq,50,100,351,353,368,368,0.042493,OK,0.048433,0.048433,0.042493,0.042493,-1,283
poolrelink-T1,1,T1_50_100_7.wclq,50,100,322,330,344,344,0.042424,OK,0.042424,0.042424,0.042424,0.042424,-1,283
poolrelink-T1,1,T1_50_100_9.wclq,50,100,325,331,376,364,0.099698,OK,0.099698,0.099698,0.099698,0.099698,-1,272
poolrelink-T1,1,T1_50_250_0.wclq,50,250,130,141,192,181,0.283688,OK,0.283688,0.283688,0.283688,0.283688,-1,232
poolrelink-T1,1,T1_50_250_2.wclq,50,250,128,136,175,175,0.286765,OK,0.286765,0.286765,0.286765,0.286765,-1,238
poolrelink-T1,1,T1_50_250_3.wclq,50,250,118,126,185,176,0.396825,OK,0.396825,0.396825,0.396825,0.396825,-1,228
poolrelink-T1,1,T1_50_250_4.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.264706,0.264706,0.264706,0.264706,-1,251
poolrelink-T1,1,T1_50_250_5.wclq,50,250,117,129,164,164,0.271318,OK,0.271318,0.271318,0.271318,0.271318,-1,234
poolrelink-T1,1,T1_50_250_6.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.244275,0.244275,0.244275,0.244275,-1,201
poolrelink-T1,1,T1_50_250_8.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.319444,0.319444,0.319444,0.319444,-1,229
poolrelink-T1,1,T1_50_250_9.wclq,50,250,122,130,175,175,0.346154,OK,0.346154,0.346154,0.346154,0.346154,-1,201
poolrelink-T1,1,T1_50_500_0.wclq,50,500,60,67,101,101,0.507463,OK,0.507463,0.507463,0.507463,0.507463,-1,213
poolrelink-T1,1,T1_50_500_1.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.515625,0.515625,0.515625,0.515625,-1,222
poolrelink-T1,1,T1_50_500_2.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.34375,0.34375,0.34375,0.34375,-1,213
poolrelink-T1,1,T1_50_500_4.wclq,50,500,50,56,97,97,0.732143,OK,0.732143,0.732143,0.732143,0.732143,-1,233
poolrelink-T1,1,T1_50_500_5.wclq,50,500,49,54,92,92,0.703704,OK,0.703704,0.703704,0.703704,0.703704,-1,216
poolrelink-T1,1,T1_50_500_8.wclq,50,500,54,59,96,96,0.627119,OK,0.627119,0.627119,0.627119,0.627119,-1,222
poolrelink-T1,1,T1_50_500_9.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.706897,0.706897,0.706897,0.706897,-1,191
poolrelink-T1,1,T1_50_50_0.wclq,50,50,554,562,591,576,0.024911,OK,0.024911,0.024911,0.024911,0.024911,-1,269
poolrelink-T1,1,T1_50_50_4.wclq,50,50,495,496,517,502,0.012097,OK,0.012097,0.012097,0.012097,0.012097,-1,288
poolrelink-T1,1,T1_50_50_8.wclq,50,50,567,567,604,577,0.017637,OK,0.017637,0.017637,0.017637,0.017637,-1,273
poolrelink-T1,1,T1_50_750_0.wclq,50,750,38,38,69,69,0.815789,OK,0.815789,0.815789,0.815789,0.815789,-1,213
poolrelink-T1,1,T1_50_750_1.wclq,50,750,34,34,68,68,1.0,OK,1.0,1.0,1.0,1.0,-1,247
poolrelink-T1,1,T1_50_750_2.wclq,50,750,34,36,60,60,0.666667,OK,-1,-1,-1,-1,-1,31
poolrelink-T1,1,T1_50_750_8.wclq,50,750,36,36,68,68,0.888889,OK,0.888889,0.888889,0.888889,0.888889,-1,239
poolrelink-T1,1,T1_50_750_9.wclq,50,750,32,32,65,63,0.96875,OK,1.03125,1.03125,1.03125,0.96875,-1,244
poolrelink-T1,1,T1_800_0_0.wclq,800,799,8258,8258,9011,8569,0.03766,OK,0.038387,0.038387,0.03766,-1,-1,34
poolrelink-T1,1,T1_800_0_4.wclq,800,799,8088,8088,9008,8499,0.050816,OK,0.051805,0.051805,0.051805,0.050816,-1,32
poolrelink-T1,1,T1_800_1000_9.wclq,800,1000,7274,7374,8453,7782,0.05533,OK,0.064463,0.064463,0.05533,-1,-1,30
poolrelink-T1,1,T1_800_2000_0.wclq,800,2000,4090,4281,5579,4852,0.13338,OK,0.13922,0.13922,0.134782,-1,-1,49
poolrelink-T1,1,T1_800_2000_1.wclq,800,2000,4098,4318,5809,5028,0.164428,OK,0.171376,0.171376,0.16767,-1,-1,45
poolrelink-T1,1,T1_800_2000_2.wclq,800,2000,4303,4502,5762,5090,0.130609,OK,0.135273,0.135273,0.131275,-1,-1,48
poolrelink-T1,1,T1_800_2000_4.wclq,800,2000,4125,4346,5654,4958,0.140819,OK,0.145651,0.145651,0.140819,0.140819,-1,46
poolrelink-T1,1,T1_800_2000_5.wclq,800,2000,4277,4385,5774,4992,0.138426,OK,0.14504,0.14504,0.138655,-1,-1,44
poolrelink-T1,1,T1_800_2000_8.wclq,800,2000,4245,4362,5680,4964,0.13801,OK,0.140761,0.140761,0.138469,-1,-1,42
poolrelink-T1,1,T1_800_5000_1.wclq,800,5000,1430,1652,3089,2482,0.502421,OK,0.523608,0.523608,0.523608,-1,-1,44
poolrelink-T1,1,T1_800_5000_9.wclq,800,5000,1462,1660,3136,2503,0.507831,OK,0.523494,0.523494,0.523494,0.51747,-1,47
poolrelink-T1,2,T1_1000_10000_0.wclq,1000,10000,1014,1136,2658,2066,0.818662,OK,0.862676,0.862676,0.862676,0.846831,-1,40
poolrelink-T1,2,T1_1000_10000_1.wclq,1000,10000,986,1117,2695,2111,0.889884,OK,0.897941,0.897941,0.897941,0.89436,-1,38
poolrelink-T1,2,T1_1000_10000_5.wclq,1000,10000,977,1128,2650,2093,0.855496,OK,0.874113,0.874113,0.874113,-1,-1,41
poolrelink-T1,2,T1_1000_10000_8.wclq,1000,10000,966,1129,2675,2047,0.813109,OK,0.842338,0.842338,0.842338,0.817538,-1,38
poolrelink-T1,2,T1_1000_15000_0.wclq,1000,15000,584,675,1799,1476,1.186667,OK,1.220741,1.220741,1.220741,1.211852,-1,43
poolrelink-T1,2,T1_1000_15000_1.wclq,1000,15000,556,686,1909,1504,1.19242,OK,1.263848,1.263848,1.263848,1.19242,-1,38
poolrelink-T1,2,T1_1000_15000_2.wclq,1000,15000,581,701,1968,1537,1.192582,OK,1.211127,1.211127,1.211127,1.211127,-1,43
poolrelink-T1,2,T1_1000_15000_3.wclq,1000,15000,592,687,1956,1537,1.237263,OK,1.260553,1.260553,1.260553,-1,-1,38
poolrelink-T1,2,T1_1000_20000_5.wclq,1000,20000,393,477,1495,1188,1.490566,OK,1.522013,1.522013,1.522013,-1,-1,40
poolrelink-T1,2,T1_1000_20000_7.wclq,1000,20000,398,475,1522,1190,1.505263,OK,1.547368,1.547368,1.547368,-1,-1,39
poolrelink-T1,2,T1_100_100_0.wclq,100,100,1086,1106,1180,1136,0.027125,OK,0.027125,0.027125,0.027125,0.027125,-1,282
poolrelink-T1,2,T1_100_100_1.wclq,100,100,1007,1010,1013,1013,0.00297,OK,0.00297,0.00297,0.00297,0.00297,-1,679
poolrelink-T1,2,T1_100_100_5.wclq,100,100,1000,1000,1001,1001,0.001,OK,0.001,0.001,0.001,0.001,-1,656
poolrelink-T1,2,T1_100_100_6.wclq,100,100,1044,1048,1081,1052,0.003817,OK,0.003817,0.003817,0.003817,0.003817,-1,282
poolrelink-T1,2,T1_100_100_7.wclq,100,100,1037,1040,1072,1059,0.018269,OK,0.018269,0.018269,0.018269,0.018269,-1,288
poolrelink-T1,2,T1_100_250_7.wclq,100,250,574,590,652,629,0.066102,OK,0.066102,0.066102,0.066102,0.066102,-1,266
poolrelink-T1,2,T1_100_250_8.wclq,100,250,538,563,664,643,0.142096,OK,0.142096,0.142096,0.142096,0.142096,-1,275
poolrelink-T1,2,T1_100_500_1.wclq,100,500,228,255,353,333,0.305882,OK,0.305882,0.305882,0.305882,0.305882,-1,226
poolrelink-T1,2,T1_100_500_6.wclq,100,500,244,268,376,347,0.294776,OK,0.294776,0.294776,0.294776,0.294776,-1,224
poolrelink-T1,2,T1_100_500_8.wclq,100,500,252,270,398,364,0.348148,OK,0.348148,0.348148,0.348148,0.348148,-1,225
poolrelink-T1,2,T1_100_500_9.wclq,100,500,239,268,373,361,0.347015,OK,0.35206,0.35206,0.35206,0.347015,-1,231
poolrelink-T1,2,T1_100_750_2.wclq,100,750,180,198,272,242,0.222222,OK,0.234694,0.234694,0.234694,0.222222,-1,229
poolrelink-T1,2,T1_100_750_7.wclq,100,750,148,171,263,244,0.426901,OK,0.426901,0.426901,0.426901,0.426901,-1,230
poolrelink-T1,2,T1_100_750_9.wclq,100,750,155,178,277,256,0.438202,OK,0.438202,0.438202,0.438202,0.438202,-1,231
poolrelink-T1,2,T1_150_250_0.wclq,150,250,1179,1193,1283,1251,0.048617,OK,0.051261,0.051261,0.050378,0.048617,-1,276
poolrelink-T1,2,T1_150_250_2.wclq,150,250,1149,1172,1315,1261,0.075939,OK,0.084833,0.084833,0.079623,0.077778,-1,267
poolrelink-T1,2,T1_150_250_5.wclq,150,250,1089,1104,1239,1170,0.059783,OK,0.06267,0.06267,0.060743,0.060743,-1,253
poolrelink-T1,2,T1_150_250_8.wclq,150,250,1180,1200,1331,1256,0.046667,OK,0.050167,0.050167,0.050167,0.046667,-1,260
poolrelink-T1,2,T1_150_500_1.wclq,150,500,611,642,791,749,0.166667,OK,0.168487,0.168487,0.166667,0.166667,-1,258
poolrelink-T1,2,T1_150_500_2.wclq,150,500,607,633,824,757,0.195893,OK,0.195893,0.195893,0.195893,0.195893,-1,244
poolrelink-T1,2,T1_150_500_8.wclq,150,500,596,632,791,759,0.200949,OK,0.200949,0.200949,0.200949,0.200949,-1,257
poolrelink-T1,2,T1_150_500_9.wclq,150,500,594,622,805,758,0.21865,OK,0.21865,0.21865,0.21865,0.21865,-1,252
poolrelink-T1,2,T1_150_750_2.wclq,150,750,391,430,637,574,0.334884,OK,0.334884,0.334884,0.334884,0.334884,-1,233
poolrelink-T1,2,T1_150_750_4.wclq,150,750,379,411,593,549,0.335766,OK,0.335766,0.335766,0.335766,0.335766,-1,239
poolrelink-T1,2,T1_150_750_5.wclq,150,750,325,365,552,506,0.386301,OK,0.39011,0.39011,0.39011,0.386301,-1,233
poolrelink-T1,2,T1_150_750_7.wclq,150,750,362,402,524,501,0.246269,OK,0.246269,0.246269,0.246269,0.246269,-1,260
poolrelink-T1,2,T1_150_750_8.wclq,150,750,345,394,563,539,0.36802,OK,0.36802,0.36802,0.36802,0.36802,-1,235
poolrelink-T1,2,T1_200_250_0.wclq,200,250,1880,1898,2126,2008,0.057956,OK,0.061117,0.061117,0.057956,0.057956,-1,256
poolrelink-T1,2,T1_200_250_1.wclq,200,250,1828,1829,1943,1905,0.041553,OK,0.044311,0.044311,0.041553,0.041553,-1,259
poolrelink-T1,2,T1_200_500_0.wclq,200,500,1104,1145,1401,1296,0.131878,OK,0.144748,0.144748,0.132751,0.131878,-1,258
poolrelink-T1,2,T1_200_500_4.wclq,200,500,1108,1128,1316,1228,0.088652,OK,0.088652,0.088652,0.088652,0.088652,-1,254
poolrelink-T1,2,T1_200_500_5.wclq,200,500,1021,1062,1275,1196,0.126177,OK,0.129367,0.129367,0.129367,0.126177,-1,264
poolrelink-T1,2,T1_200_500_7.wclq,200,500,1067,1112,1324,1214,0.091727,OK,0.097649,0.097649,0.097649,0.097649,-1,253
poolrelink-T1,2,T1_200_500_9.wclq,200,500,1093,1137,1371,1289,0.133685,OK,0.133685,0.133685,0.133685,0.133685,-1,261
poolrelink-T1,2,T1_200_750_1.wclq,200,750,668,732,1003,887,0.211749,OK,0.211749,0.211749,0.211749,0.211749,-1,241
poolrelink-T1,2,T1_200_750_5.wclq,200,750,634,678,941,864,0.274336,OK,0.274336,0.274336,0.274336,0.274336,-1,262
poolrelink-T1,2,T1_200_750_6.wclq,200,750,643,708,947,853,0.204802,OK,0.204802,0.204802,0.204802,0.204802,-1,261
poolrelink-T1,2,T1_200_750_8.wclq,200,750,696,757,1049,939,0.240423,OK,0.240423,0.240423,0.240423,0.240423,-1,236
poolrelink-T1,2,T1_250_250_3.wclq,250,250,2566,2584,2716,2658,0.028638,OK,0.028638,0.028638,0.028638,0.028638,-1,229
poolrelink-T1,2,T1_250_250_4.wclq,250,250,2636,2636,2781,2711,0.028452,OK,0.028452,0.028452,0.028452,0.028452,-1,235
poolrelink-T1,2,T1_250_250_6.wclq,250,250,2533,2538,2612,2575,0.014578,OK,0.014578,0.014578,0.014578,0.014578,-1,234
poolrelink-T1,2,T1_250_250_7.wclq,250,250,2482,2484,2725,2605,0.048712,OK,0.051571,0.051571,0.049557,0.048712,-1,234
poolrelink-T1,2,T1_250_250_8.wclq,250,250,2555,2555,2611,2581,0.010176,OK,0.010568,0.010568,0.010176,0.010176,-1,239
poolrelink-T1,2,T1_250_500_2.wclq,250,500,1641,1679,1891,1808,0.076831,OK,0.078116,0.078116,0.076831,0.076831,-1,247
poolrelink-T1,2,T1_250_500_4.wclq,250,500,1751,1782,2042,1930,0.083053,OK,0.093484,0.093484,0.093484,0.092247,-1,248
poolrelink-T1,2,T1_250_500_9.wclq,250,500,1681,1708,2020,1858,0.087822,OK,0.087822,0.087822,0.087822,0.087822,-1,248
poolrelink-T1,2,T1_250_750_6.wclq,250,750,1088,1144,1433,1297,0.133741,OK,0.143357,0.143357,0.133741,0.133741,-1,266
poolrelink-T1,2,T1_250_750_9.wclq,250,750,1182,1222,1592,1417,0.159574,OK,0.159574,0.159574,0.159574,0.159574,-1,262
poolrelink-T1,2,T1_300_500_0.wclq,300,500,2244,2294,2686,2480,0.081081,OK,0.081081,0.081081,0.081081,0.081081,-1,238
poolrelink-T1,2,T1_300_500_7.wclq,300,500,2255,2276,2531,2370,0.041301,OK,0.04722,0.04722,0.045896,0.045896,-1,209
poolrelink-T1,2,T1_300_750_1.wclq,300,750,1487,1562,1959,1757,0.12484,OK,0.12484,0.12484,0.12484,0.12484,-1,243
poolrelink-T1,2,T1_300_750_2.wclq,300,750,1605,1677,2128,1892,0.128205,OK,0.136553,0.136553,0.128205,0.128205,-1,231
poolrelink-T1,2,T1_300_750_3.wclq,300,750,1570,1610,1979,1780,0.10559,OK,0.108344,0.108344,0.108344,0.10559,-1,233
poolrelink-T1,2,T1_500_500_2.wclq,500,500,5137,5142,5598,5342,0.038895,OK,0.044384,0.044384,0.040491,0.038895,-1,156
poolrelink-T1,2,T1_500_500_5.wclq,500,500,5116,5116,5375,5244,0.02502,OK,0.02502,0.02502,0.02502,0.02502,-1,160
poolrelink-T1,2,T1_50_1000_0.wclq,50,1000,28,28,40,40,0.428571,OK,-1,-1,-1,-1,-1,11
poolrelink-T1,2,T1_50_1000_1.wclq,50,1000,25,25,41,41,0.64,OK,0.64,0.64,0.64,0.64,-1,231
poolrelink-T1,2,T1_50_1000_3.wclq,50,1000,23,23,42,42,0.826087,OK,0.826087,0.826087,0.826087,0.826087,-1,229
poolrelink-T1,2,T1_50_1000_4.wclq,50,1000,22,22,41,41,0.863636,OK,0.863636,0.863636,0.863636,0.863636,-1,225
poolrelink-T1,2,T1_50_1000_6.wclq,50,1000,22,22,40,40,0.818182,OK,-1,-1,-1,-1,-1,2
poolrelink-T1,2,T1_50_1000_8.wclq,50,1000,26,26,46,46,0.769231,OK,-1,-1,-1,-1,-1,11
poolrelink-T1,2,T1_50_50_3.wclq,50,50,527,537,537,537,0.0,OPT,-1,-1,-1,-1,-1,2
poolrelink-T1,2,T1_50_50_8.wclq,50,50,567,567,604,577,0.017637,OK,0.017637,0.017637,0.017637,0.017637,-1,270
poolrelink-T2,1,T2_1000_10000_3.wclq,1000,10000,3995,4348,5441,4885,0.123505,OK,0.123505,0.123505,0.123505,-1,-1,62
poolrelink-T2,1,T2_1000_10000_4.wclq,1000,10000,4203,4566,5791,5283,0.15703,OK,0.15703,0.15703,0.15703,0.15703,-1,60
poolrelink-T2,1,T2_1000_10000_7.wclq,1000,10000,3490,3775,4937,4410,0.168212,OK,0.172715,0.172715,0.172715,0.168212,-1,57
poolrelink-T2,1,T2_1000_10000_8.wclq,1000,10000,3768,4107,5044,4591,0.117848,OK,0.119795,0.119795,0.119552,-1,-1,57
poolrelink-T2,1,T2_1000_1000_0.wclq,1000,1000,1200,1200,1202,1200,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_1000_1000_2.wclq,1000,1000,1286,1286,1286,1286,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_1000_1000_3.wclq,1000,1000,1260,1260,1261,1261,0.000794,OK,0.000794,0.000794,0.000794,-1,-1,341
poolrelink-T2,1,T2_1000_1000_4.wclq,1000,1000,1232,1232,1236,1233,0.000812,OK,0.000812,0.000812,0.000812,0.000812,-1,335
