candidate,controller_label,family,instance,solver,logical_seed,actual_seed,rep,mode,cutoff,alpha,exit_code,parse_ok,V,E,first_lb,best_lb,lb_gain,first_ub,verified_ub,ub_gain,absolute_gap,relative_gap,solver_certified_opt,n_rounds,raw_output
v005,online_safe,T1,T1_1000_1000_2.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,1000,1000,10318,10356,38,11342,10776,566,420,0.04055619930475087,0,28,../sumup/result/v005/raw/v005__T1__T1_1000_1000_2.wclq__deep-v6__dbs_rep1__s1.out
v005,online_safe,T1,T1_1000_1000_2.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,1000,1000,10318,10347,29,11342,10781,561,434,0.04194452498308689,0,28,../sumup/result/v005/raw/v005__T1__T1_1000_1000_2.wclq__deep-v6__dbs_rep2__s101.out
v005,online_safe,T1,T1_1000_1000_2.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,1000,1000,10318,10382,64,11342,10775,567,393,0.0378539780389135,0,28,../sumup/result/v005/raw/v005__T1__T1_1000_1000_2.wclq__deep-v6__controller_rep2__s101.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,61,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__dbs_rep1__s2.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,63,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__controller_rep1__s2.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,62,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__controller_rep2__s102.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,74,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__dbs_rep2__s102.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,64,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__controller_rep1__s3.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,55,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__dbs_rep2__s103.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,66,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__controller_rep2__s103.out
