-----------------------------------------------------------
hostname       = node14
SLURM_JOBID    = 26294675
candidate      = v005
datasets       = T1,T2,UDG,BHOSLIB,DIMACS,DIMACS10,NDR,SNAP
seeds          = 1,2,3
cutoff         = 20
-----------------------------------------------------------
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'T1', 'instance': 'T1_50_1000_0.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__T1__T1_50_1000_0.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 50, 'E': 1000, 'first_lb': 28, 'best_lb': 28, 'lb_gain': 0, 'first_ub': 40, 'verified_ub': 40, 'ub_gain': 0, 'absolute_gap': 12, 'relative_gap': 0.42857142857142855, 'solver_certified_opt': 0, 'n_rounds': 85}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'eu-2005.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__eu-2005.clq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 862664, 'E': 16138468, 'first_lb': 2778858, 'best_lb': 2778858, 'lb_gain': 0, 'first_ub': 2821246, 'verified_ub': 2821246, 'ub_gain': 0, 'absolute_gap': 42388, 'relative_gap': 0.015253748122430149, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'eu-2005.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__eu-2005.clq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 862664, 'E': 16138468, 'first_lb': 2779366, 'best_lb': 2779366, 'lb_gain': 0, 'first_ub': 2821246, 'verified_ub': 2821246, 'ub_gain': 0, 'absolute_gap': 41880, 'relative_gap': 0.015068184614764663, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'eu-2005.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__eu-2005.clq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 862664, 'E': 16138468, 'first_lb': 2778552, 'best_lb': 2778552, 'lb_gain': 0, 'first_ub': 2821246, 'verified_ub': 2821246, 'ub_gain': 0, 'absolute_gap': 42694, 'relative_gap': 0.015365557311866037, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'eu-2005.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__eu-2005.clq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 862664, 'E': 16138468, 'first_lb': 2778428, 'best_lb': 2778428, 'lb_gain': 0, 'first_ub': 2822351, 'verified_ub': 2822351, 'ub_gain': 0, 'absolute_gap': 43923, 'relative_gap': 0.015808579527704154, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'eu-2005.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__eu-2005.clq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 862664, 'E': 16138468, 'first_lb': 2778552, 'best_lb': 2778552, 'lb_gain': 0, 'first_ub': 2821246, 'verified_ub': 2821246, 'ub_gain': 0, 'absolute_gap': 42694, 'relative_gap': 0.015365557311866037, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390565, 'best_lb': 7390565, 'lb_gain': 0, 'first_ub': 7430305, 'verified_ub': 7430305, 'ub_gain': 0, 'absolute_gap': 39740, 'relative_gap': 0.005377126106055491, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390714, 'best_lb': 7390714, 'lb_gain': 0, 'first_ub': 7430142, 'verified_ub': 7430142, 'ub_gain': 0, 'absolute_gap': 39428, 'relative_gap': 0.005334802564407173, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390447, 'best_lb': 7390447, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40294, 'relative_gap': 0.005452173596536177, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389927, 'best_lb': 7389927, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40814, 'relative_gap': 0.005522923298159779, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'ldoor.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__ldoor.clq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 952203, 'E': 22785136, 'first_lb': 980060, 'best_lb': 980060, 'lb_gain': 0, 'first_ub': 1232057, 'verified_ub': 1153043, 'ub_gain': 79014, 'absolute_gap': 172983, 'relative_gap': 0.17650245903312042, 'solver_certified_opt': 0, 'n_rounds': 2}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389099, 'best_lb': 7389099, 'lb_gain': 0, 'first_ub': 7431920, 'verified_ub': 7431920, 'ub_gain': 0, 'absolute_gap': 42821, 'relative_gap': 0.0057951585166202265, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'ldoor.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__ldoor.clq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 952203, 'E': 22785136, 'first_lb': 980060, 'best_lb': 980060, 'lb_gain': 0, 'first_ub': 1232057, 'verified_ub': 1151968, 'ub_gain': 80089, 'absolute_gap': 171908, 'relative_gap': 0.17540558741301554, 'solver_certified_opt': 0, 'n_rounds': 2}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'ldoor.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__ldoor.clq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 952203, 'E': 22785136, 'first_lb': 980060, 'best_lb': 980060, 'lb_gain': 0, 'first_ub': 1232057, 'verified_ub': 1152560, 'ub_gain': 79497, 'absolute_gap': 172500, 'relative_gap': 0.17600963206334305, 'solver_certified_opt': 0, 'n_rounds': 2}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390447, 'best_lb': 7390447, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40294, 'relative_gap': 0.005452173596536177, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390565, 'best_lb': 7390565, 'lb_gain': 0, 'first_ub': 7430305, 'verified_ub': 7430305, 'ub_gain': 0, 'absolute_gap': 39740, 'relative_gap': 0.005377126106055491, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'ldoor.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__ldoor.clq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 952203, 'E': 22785136, 'first_lb': 980060, 'best_lb': 980060, 'lb_gain': 0, 'first_ub': 1232057, 'verified_ub': 1152356, 'ub_gain': 79701, 'absolute_gap': 172296, 'relative_gap': 0.1758014815419464, 'solver_certified_opt': 0, 'n_rounds': 2}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390442, 'best_lb': 7390442, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40299, 'relative_gap': 0.0054528538347232815, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390447, 'best_lb': 7390447, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40294, 'relative_gap': 0.005452173596536177, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389927, 'best_lb': 7389927, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40814, 'relative_gap': 0.005522923298159779, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390442, 'best_lb': 7390442, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40299, 'relative_gap': 0.0054528538347232815, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389915, 'best_lb': 7389915, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42283, 'relative_gap': 0.005721716690922697, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389603, 'best_lb': 7389603, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42595, 'relative_gap': 0.005764179753634938, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389999, 'best_lb': 7389999, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42199, 'relative_gap': 0.0057102849404986385, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389821, 'best_lb': 7389821, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42377, 'relative_gap': 0.005734509672155794, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389927, 'best_lb': 7389927, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40814, 'relative_gap': 0.005522923298159779, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390450, 'best_lb': 7390450, 'lb_gain': 0, 'first_ub': 7431469, 'verified_ub': 7431469, 'ub_gain': 0, 'absolute_gap': 41019, 'relative_gap': 0.005550270957790121, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389943, 'best_lb': 7389943, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42255, 'relative_gap': 0.005717906078571919, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389999, 'best_lb': 7389999, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42199, 'relative_gap': 0.0057102849404986385, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390383, 'best_lb': 7390383, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 41815, 'relative_gap': 0.005658028819345357, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390383, 'best_lb': 7390383, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 41815, 'relative_gap': 0.005658028819345357, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390450, 'best_lb': 7390450, 'lb_gain': 0, 'first_ub': 7431469, 'verified_ub': 7431469, 'ub_gain': 0, 'absolute_gap': 41019, 'relative_gap': 0.005550270957790121, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390650, 'best_lb': 7390650, 'lb_gain': 0, 'first_ub': 7431188, 'verified_ub': 7431188, 'ub_gain': 0, 'absolute_gap': 40538, 'relative_gap': 0.005485038528410898, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__in-2004.clq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389999, 'best_lb': 7389999, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42199, 'relative_gap': 0.0057102849404986385, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__uk-2002.clq__deep-v6__dbs_rep1__s1.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__uk-2002.clq__deep-v6__controller_rep1__s1.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__uk-2002.clq__deep-v6__controller_rep2__s102.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__uk-2002.clq__deep-v6__dbs_rep2__s101.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v005/raw/v005__DIMACS10__uk-2002.clq__deep-v6__dbs_rep2__s102.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v005', 'controller_label': 'online_safe', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v005/raw/v005__SNAP__Wiki-Vote.clq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
